pair_index,family,history,seed,donor_pair_index,candidate_carrier_all_flip,candidate_self_all_flip,candidate_action_all_flip,candidate_action_early_only,candidate_action_prior_only,candidate_action_last_only,candidate_common_mode,symmetric_action_all_flip,symmetric_action_early_only,symmetric_action_prior_only,symmetric_common_mode,memoryless_action_all_flip,memoryless_action_early_only,memoryless_action_prior_only,role_recurrent_action_all_flip,role_recurrent_action_early_only,role_recurrent_action_prior_only,self_erased_action_all_flip,self_erasure_carrier_preservation,same_family_return_A,same_family_return_B
153,0,ABAB,20261104,154,0.16698353255606316,0.1637944071359319,0.16249166193893075,0.025185154202126175,0.13345169188774178,0.0856546133653361,0.00963060421346182,0.0,0.0,0.0,0.013852181666124022,0.08655227023732434,0.0,0.0,0.16236632334771356,0.025108859605845336,0.13329967326868403,0.0,0.0,0.20188100043504797,0.18628652375744734
154,0,ABAB,20261104,155,0.16973506755630352,0.15118359863112188,0.15001667971853586,0.053579416856674784,0.12465026765790792,0.08621136822418193,0.009315556920577096,0.0,0.0,0.0,0.013763022635417933,0.08736188570897901,0.0,0.0,0.15071635621001248,0.05357745558368406,0.12524264875631577,0.0,0.0,0.21746180812911656,0.18189154256677822
155,0,ABAB,20261104,156,0.13635321726630087,0.10837133870362302,0.10694215832717952,0.030562382022129922,0.09515064748349951,0.06335902655022849,0.009454968253788672,0.0,0.0,0.0,0.013092144073107218,0.06480178457125803,0.0,0.0,0.10698053066757347,0.03047249945703475,0.09509038629825807,0.0,0.0,0.29807702750638926,0.2549946848982118
156,0,ABAB,20261104,157,0.15432666849315033,0.12237735783256011,0.12101988305528802,0.04401604068462342,0.07356224732689085,0.10322701004390503,0.009373261349274402,0.0,0.0,0.0,0.013583177539332676,0.10361486707873796,0.0,0.0,0.12149218886490296,0.0440279308647922,0.07386587478987042,0.0,0.0,0.18311272245387772,0.20445472806976928
157,0,ABAB,20261104,158,0.16920839170798174,0.16389663585910327,0.16199881539317473,0.04962679392541609,0.10457226588063083,0.10080338822436989,0.009485929462407913,0.0,0.0,0.0,0.013474223156270448,0.10193572168837922,0.0,0.0,0.16210015202395997,0.04938919258599122,0.10481261562432348,0.0,0.0,0.17617039456534098,0.1736675885524808
158,0,ABAB,20261104,159,0.12232077043882954,0.11077649784956406,0.10998148717396326,0.03214826330810082,0.09180096838241517,0.08622572103124214,0.00917861688678696,0.0,0.0,0.0,0.012943250449607835,0.08699831344151751,0.0,0.0,0.11043819772762965,0.03217821059592238,0.09202072351835809,0.0,0.0,0.1777095697383295,0.17594699707980527
159,0,ABAB,20261104,160,0.14489367587450597,0.1430560323880096,0.14203360111154936,0.058980366136121974,0.09416649235494438,0.0814910201255136,0.009075736782134941,0.0,0.0,0.0,0.01292544261603264,0.08257650560497629,0.0,0.0,0.14190243016003184,0.05913728346073427,0.0939875911796208,0.0,0.0,0.21906315845827073,0.246418643726166
160,0,ABAB,20261104,161,0.14236485984052,0.1274549956046757,0.12636857506856067,0.038209338882963406,0.07384143333621059,0.10038452880793362,0.009447080894853672,0.0,0.0,0.0,0.013341660709629615,0.10169338117828006,0.0,0.0,0.12628948909593354,0.03824488842961771,0.07364475792413865,0.0,0.0,0.3153180194144233,0.30698765433175046
161,0,ABAB,20261104,162,0.12032118758404442,0.11566715271388615,0.11370716180371518,0.049538585269669935,0.09965162335817417,0.04923698686224139,0.008901126275730439,0.0,0.0,0.0,0.012460470605520288,0.050157703016494165,0.0,0.0,0.11391605724104281,0.04949948001648836,0.09982327907363063,0.0,0.0,0.29344051528563,0.26059544548297875
162,0,ABAB,20261104,163,0.18412192377212674,0.15175627162836205,0.15014169449607093,0.0489037758438364,0.0952415578664455,0.08779055919583463,0.009418498600247486,0.0,0.0,0.0,0.0134807106923014,0.08922115146708984,0.0,0.0,0.15037180834967795,0.04903159219522056,0.09544312010948082,0.0,0.0,0.18766971355325937,0.18526014650472217
163,0,ABAB,20261104,164,0.1127214613842172,0.11561307815396447,0.11399411368029146,0.0573649289314175,0.09120382357458683,0.07473310509505808,0.009028392102029532,0.0,0.0,0.0,0.012540694462663904,0.07486559811838632,0.0,0.0,0.114266129770659,0.0576057176863332,0.09112156848311218,0.0,0.0,0.23224358910349055,0.19380992518811066
164,0,ABAB,20261104,165,0.1508608391080822,0.1182238948702353,0.11743339272699041,0.04747676062490786,0.06207426342304645,0.0897081621864784,0.009455338866355158,0.0,0.0,0.0,0.013581405445373361,0.090433064772654,0.0,0.0,0.11762568329898446,0.047734940402244797,0.06240302320992914,0.0,0.0,0.3057026172806915,0.24228545899786486
165,0,ABAB,20261104,166,0.1538685529358458,0.14684362663823705,0.14523596599747793,0.04384642912716447,0.11969419547265328,0.07424116386452455,0.009840050999901057,0.0,0.0,0.0,0.01420501509077928,0.07612194679959511,0.0,0.0,0.14588001894497732,0.04413968130117806,0.12031855638790703,0.0,0.0,0.27569822602752797,0.2574461607761232
166,0,ABAB,20261104,167,0.18895919257430566,0.16280718656922388,0.16069403977895982,0.04278103514656305,0.12976291655212327,0.09492040547401052,0.009106002343179369,0.0,0.0,0.0,0.01300063067888369,0.09650137650176943,0.0,0.0,0.159961428388724,0.04265772855961215,0.12929708716143526,0.0,0.0,0.22240011843893742,0.214956857021992
167,0,ABAB,20261104,168,0.15944232173514988,0.16550755876543397,0.1636268979431322,0.05734260290459517,0.1257673859457281,0.0860366378799738,0.009175258568017193,0.0,0.0,0.0,0.013318741752970814,0.08754597758752898,0.0,0.0,0.16371900355196464,0.05742821772151282,0.12594646786181737,0.0,0.0,0.2794443233395039,0.27310174593145764
168,0,ABAB,20261104,169,0.16960521260139,0.17090895223767263,0.16772393355035797,0.05208089488095017,0.1367080233718093,0.09846693372524588,0.008587880363146236,0.0,0.0,0.0,0.012373554520585407,0.10166812687019397,0.0,0.0,0.16813188158184325,0.052343310285113735,0.13700134828943544,0.0,0.0,0.2750158169929148,0.2812968428342992
169,0,ABAB,20261104,170,0.14293685904591832,0.13045506402300727,0.12928283741251945,0.05324007780884349,0.10270683332351356,0.058281552157806414,0.009619883279445763,0.0,0.0,0.0,0.01369089814124215,0.059129418662847065,0.0,0.0,0.12898186082525687,0.05330813871709325,0.10257091657695405,0.0,0.0,0.29088076301869786,0.2801748738267122
170,0,ABAB,20261104,171,0.1452003691004974,0.1492686877766906,0.14758511687216544,0.03612142618717456,0.12029777428467202,0.07675073641235482,0.009053099815162387,0.0,0.0,0.0,0.012765466722924283,0.07955001918283706,0.0,0.0,0.1477856641876751,0.03623875749877132,0.1204965301827991,0.0,0.0,0.2981587399711752,0.23800770262406198
171,0,ABAB,20261104,172,0.12082024167300778,0.11406748260211132,0.11329007877732097,0.049140759654734245,0.09994848610636853,0.07105879018925744,0.009157789502331188,0.0,0.0,0.0,0.013012242784452083,0.07147271939569272,0.0,0.0,0.11321626599912388,0.049166153441576155,0.10002547049479843,0.0,0.0,0.2366872653793858,0.20977113419868745
172,0,ABAB,20261104,173,0.15937928345892147,0.1317365861795144,0.1300816267935018,0.043876132698943804,0.11280096155411291,0.06810920119537617,0.009544773350437031,0.0,0.0,0.0,0.013460619089124028,0.06945505257461501,0.0,0.0,0.1305600343437033,0.04401626629277516,0.11326850126880267,0.0,0.0,0.2582848841904559,0.23195690789598739
173,0,ABAB,20261104,174,0.15427508619038852,0.11839456838350577,0.11716147874379244,0.037960534080603334,0.0734165352382247,0.10361070713711983,0.009695091989004931,0.0,0.0,0.0,0.01378114600499415,0.10480207249280324,0.0,0.0,0.11761990425104767,0.038091519514955686,0.07368810407827808,0.0,0.0,0.2002761650896733,0.20795985181663057
174,0,ABAB,20261104,175,0.14248845850445643,0.1298628375235245,0.1276868831019879,0.030628143549617952,0.10260946971861752,0.08197224289470695,0.00925696056840662,0.0,0.0,0.0,0.012878259135452468,0.0827037347474796,0.0,0.0,0.12752761358641396,0.030802490555061592,0.10253324179705374,0.0,0.0,0.21692944812001466,0.2033131150809418
175,0,ABAB,20261104,176,0.16311239673138936,0.1652358718040907,0.16371044817488745,0.06398695099967915,0.14029713235415783,0.07503754730635234,0.009007623885774075,0.0,0.0,0.0,0.013636717039880031,0.07750453977788838,0.0,0.0,0.16386479707067064,0.06407041609711302,0.14061838089593665,0.0,0.0,0.23603883845323317,0.21836466847230582
176,0,ABAB,20261104,177,0.134035106907037,0.13415903225059816,0.13271433163498386,0.04073045440929805,0.09781302049967082,0.08164232406479503,0.009212748183962706,0.0,0.0,0.0,0.013021753602904083,0.083979983940215,0.0,0.0,0.13299484120947436,0.04069403071355032,0.09827438853902161,0.0,0.0,0.2603272935579584,0.2509521820814343
177,0,ABAB,20261104,178,0.17995229657414494,0.1782239539575056,0.17597359301568166,0.04686192142975855,0.12116233385135462,0.08523429087744872,0.009216739202395583,0.0,0.0,0.0,0.01302039100245869,0.08762050355498242,0.0,0.0,0.1762253642042973,0.046712960315575265,0.12132738271001926,0.0,0.0,0.2472646666058012,0.22639244321203303
178,0,ABAB,20261104,179,0.14651466205501115,0.1545002560517717,0.1510420101402372,0.030603945088649456,0.10458453242489911,0.08491146406616182,0.009084464706373543,0.0,0.0,0.0,0.012247959914258299,0.08645748627059688,0.0,0.0,0.15089702540178146,0.030707836058282915,0.10474775733572403,0.0,0.0,0.27246275718262747,0.26020729476289145
179,0,ABAB,20261104,180,0.1622196789542561,0.15157786409815638,0.14773684550530608,0.0494084307510805,0.11435810374564725,0.07132532377675643,0.009692518003902598,0.0,0.0,0.0,0.013204143657852649,0.07338708501807874,0.0,0.0,0.14748290033938333,0.04958013207611385,0.11461624535844381,0.0,0.0,0.198345661817396,0.20297097354223237
180,0,ABAB,20261104,181,0.19551583891906166,0.1861843974710981,0.18368394855793055,0.044276995177625275,0.1388530325877525,0.0914636295042496,0.009723646738634961,0.0,0.0,0.0,0.01412173518247088,0.09183439446241505,0.0,0.0,0.18315068989683117,0.04439296086948183,0.13888236532263093,0.0,0.0,0.2326611078490509,0.2615012755675692
181,0,ABAB,20261104,182,0.15236473117438154,0.1447731445802354,0.14310012703634054,0.05281959578469817,0.09339549953269492,0.09041692211741932,0.009296999047528441,0.0,0.0,0.0,0.013219137819025074,0.0933014158548592,0.0,0.0,0.14331936621907557,0.05297008978696659,0.09354101888657412,0.0,0.0,0.20664000638787358,0.20627600886415026
182,0,ABAB,20261104,183,0.16468367565254008,0.16381817800761453,0.1620371247751425,0.041650682613518064,0.1113604354652495,0.08185564685548959,0.008913279663055235,0.0,0.0,0.0,0.012421055143969144,0.08305400669472622,0.0,0.0,0.16220107619347696,0.04180120768280858,0.11165859338592092,0.0,0.0,0.18895527532418638,0.1776985685052249
183,0,ABAB,20261104,184,0.13509321123468712,0.12922235790278636,0.12825829894933502,0.04191915322588152,0.09171613734088026,0.09181451469441156,0.008545621065389338,0.0,0.0,0.0,0.011997180417803297,0.0932170550892563,0.0,0.0,0.1285547819788,0.04190384872277181,0.09194331873452606,0.0,0.0,0.26285266293072335,0.22629060969774287
184,0,ABAB,20261104,185,0.1716847250184831,0.18010689549463585,0.17800560320151299,0.0411531695694752,0.12428817937805398,0.09390766333984146,0.00914507490569991,0.0,0.0,0.0,0.013412290713491098,0.09622655819398963,0.0,0.0,0.17829005484036442,0.04133029756721037,0.12453184009965197,0.0,0.0,0.24837759163433307,0.27229656028701016
185,0,ABAB,20261104,186,0.09553984621577405,0.09162164319145169,0.09079805194052692,0.050702671207174595,0.056352744161192625,0.07008966163100022,0.009862807629073487,0.0,0.0,0.0,0.01399588251930387,0.07117422818545746,0.0,0.0,0.0911704770599856,0.05086069235499372,0.05656315293937424,0.0,0.0,0.2449543880881415,0.23222878227833288
186,0,ABAB,20261104,187,0.1581285624479579,0.15613117571146806,0.15498257308973565,0.03387485361819037,0.11778047419220823,0.08401907630404307,0.00911269083686023,0.0,0.0,0.0,0.01332073788617449,0.08539968607984426,0.0,0.0,0.1550921140225816,0.033920407540707555,0.11778650321770931,0.0,0.0,0.3552830442441093,0.34644136889560395
187,0,ABAB,20261104,188,0.12754007451559005,0.11821620978384241,0.11704839787441121,0.04231010360991499,0.0920738524587713,0.08434677943355448,0.00882581855058138,0.0,0.0,0.0,0.012500044114113072,0.087497266215274,0.0,0.0,0.11711069529980463,0.04239030503082594,0.09178091740771746,0.0,0.0,0.2985135318098036,0.276338239807413
188,0,ABAB,20261104,189,0.14003396694740194,0.10395910872398302,0.10311421449007008,0.0357736061320062,0.07192153510242034,0.07827829074963574,0.009309584310298106,0.0,0.0,0.0,0.013151093160023875,0.0793359166807892,0.0,0.0,0.10310116081123319,0.03575814256252448,0.07200927402639101,0.0,0.0,0.22180754594417668,0.2016510028672534
189,0,ABAB,20261104,190,0.14268638132719025,0.12630379547481546,0.12472262450519092,0.03503484267935211,0.0915399677069899,0.08690600286398703,0.008905292782202435,0.0,0.0,0.0,0.012244581278461328,0.0879981925478019,0.0,0.0,0.12513586008038488,0.035168100640667416,0.09219589562078594,0.0,0.0,0.18942287120235005,0.16476328329424939
190,0,ABAB,20261104,191,0.1634432024986184,0.1396972554492097,0.1383359258574469,0.04021946867209146,0.09477729121766716,0.08026416879039662,0.009487155028103005,0.0,0.0,0.0,0.013404794106493794,0.08119584742199605,0.0,0.0,0.13809931741591616,0.04016201116503445,0.09461574762458776,0.0,0.0,0.25965025692777577,0.2630403478874047
191,0,ABAB,20261104,128,0.11000649134288967,0.09289426744865281,0.091989444232088,0.031547312108945375,0.08568033945209652,0.05552009925855401,0.009896492181587918,0.0,0.0,0.0,0.01433776778410713,0.056450630423787375,0.0,0.0,0.09235531729169681,0.03159392716511347,0.08595111217841779,0.0,0.0,0.27002683669144945,0.24797566858129022
192,1,BABA,20261104,193,0.14143260481331452,0.12351116874906713,0.1226701254234169,0.047413764830718956,0.10055364735776455,0.09233475758844761,0.010016974942415213,0.0,0.0,0.0,0.012985178209251543,0.09337325696806512,0.0,0.0,0.12285655918937344,0.04750333803816905,0.10068423730505792,0.0,0.0,0.2650864687019109,0.27621689022831075
193,1,BABA,20261104,194,0.16623002623915356,0.14018573423574754,0.13893711947813,0.04304990789316745,0.1039271006740049,0.08021287699585898,0.010319299724267253,0.0,0.0,0.0,0.014016438456161184,0.0817322756578474,0.0,0.0,0.13903366941561532,0.043288307255028594,0.10414234531337246,0.0,0.0,0.29941640794944857,0.30730184191068777
194,1,BABA,20261104,195,0.19215707128236004,0.19936399247228656,0.1959230105514639,0.053472603004999245,0.14911580238709873,0.0859142091026669,0.011005824978225403,0.0,0.0,0.0,0.01533083459850161,0.09054846020017548,0.0,0.0,0.19592584581043349,0.05355177837593997,0.14924426220941417,0.0,0.0,0.3433664595641857,0.29699651371576624
195,1,BABA,20261104,196,0.10262814925648923,0.11257525513493588,0.11172826098013966,0.043384832522337526,0.10234187321719819,0.060703037374075876,0.010662848750993313,0.0,0.0,0.0,0.014082271944439959,0.061739748567726016,0.0,0.0,0.11178118462424923,0.04344666853853352,0.10239196962721424,0.0,0.0,0.23562640395026746,0.21456537966765188
196,1,BABA,20261104,197,0.17700918264219268,0.12766375340950953,0.12648088492516277,0.04437343520811781,0.08668578231314156,0.10028890605503406,0.010730204129094366,0.0,0.0,0.0,0.014395260037097513,0.10144398950029064,0.0,0.0,0.12663416264032584,0.044344015854735686,0.08669594122050488,0.0,0.0,0.22741616123451028,0.19505947928337988
197,1,BABA,20261104,198,0.14505693626142033,0.1299597050828227,0.12873145357677143,0.04795540659323008,0.1242575433891386,0.07508523190433768,0.01078721277743878,0.0,0.0,0.0,0.01458300401767077,0.07595912744753612,0.0,0.0,0.1290220372062748,0.048023861296459316,0.12442488263659,0.0,0.0,0.18768060482737633,0.12187910182666872
198,1,BABA,20261104,199,0.15243662295148921,0.13992000379310773,0.13866857634603882,0.03337480538752903,0.09089625952033156,0.09152627932565816,0.010493694927889154,0.0,0.0,0.0,0.013945492994908857,0.09324160579381975,0.0,0.0,0.1388837064902855,0.0334268682799319,0.09106843161401296,0.0,0.0,0.2636303887432842,0.2365685274274763
199,1,BABA,20261104,200,0.14200718130622517,0.11545614907553399,0.11486773950686487,0.032530952166420046,0.10743039922440391,0.0901995344088395,0.010320795819656963,0.0,0.0,0.0,0.013752377095883854,0.09106472406808455,0.0,0.0,0.11504134362125122,0.0326421062927812,0.10773262088553504,0.0,0.0,0.20568268093809003,0.20206819278281993
200,1,BABA,20261104,201,0.14191870950458646,0.13921432590025498,0.13767373971333519,0.040335184860716494,0.12355215580269092,0.08719955709027895,0.010159440170170031,0.0,0.0,0.0,0.013105037086101511,0.08932216821051334,0.0,0.0,0.13750595990325112,0.040298223182690794,0.12338054107751853,0.0,0.0,0.23350530345612874,0.25534298627974433
201,1,BABA,20261104,202,0.16669458500087722,0.153897061052725,0.15172868251282925,0.03964279033617588,0.12892479063258477,0.06320261460126278,0.010847260057823016,0.0,0.0,0.0,0.014875010071164652,0.06555326634548435,0.0,0.0,0.15197371393773543,0.039869922044332005,0.129269392086636,0.0,0.0,0.1901709617675935,0.193776450961315
202,1,BABA,20261104,203,0.1399036499573632,0.11311573225316421,0.11203867445837729,0.05471238141520925,0.08368511742520039,0.07711749475347243,0.010295042037185804,0.0,0.0,0.0,0.013819085379505408,0.07840626612445609,0.0,0.0,0.1126498087162562,0.055102189099470185,0.08414047690682105,0.0,0.0,0.21107940374671122,0.1787453532266988
203,1,BABA,20261104,204,0.13890318935144008,0.14172618358489353,0.14072648820271133,0.05279722556328924,0.116579335767398,0.06838836343497294,0.011076618173120573,0.0,0.0,0.0,0.015068135049632512,0.06936912497904639,0.0,0.0,0.14045697812679486,0.05250927339433634,0.11649526296175806,0.0,0.0,0.1807523600690087,0.17133320847029102
204,1,BABA,20261104,205,0.14376768105593501,0.14386264433808682,0.14294092757405913,0.027290004098014076,0.13519934630958413,0.07573853432691827,0.010288925639537374,0.0,0.0,0.0,0.013383730107405624,0.0765312999164437,0.0,0.0,0.14276048060227842,0.02731113340051581,0.13494591104831458,0.0,0.0,0.2207465442972026,0.21449313763127534
205,1,BABA,20261104,206,0.12102128073328577,0.111536864787477,0.11079926758298927,0.03905669390296772,0.11081957412709655,0.07507799938315236,0.01093809960014775,0.0,0.0,0.0,0.014759039276620211,0.07647891768921182,0.0,0.0,0.1105572897605317,0.03892424726093244,0.11060746509280855,0.0,0.0,0.16535667774086604,0.1461456225006664
206,1,BABA,20261104,207,0.12824196160757131,0.11219216022332933,0.11123787221803497,0.03370918560177594,0.09092523755960992,0.08122735714993501,0.010936852903146853,0.0,0.0,0.0,0.014781034844833908,0.08238089060917005,0.0,0.0,0.11164149563952197,0.033883558435354344,0.09119445017420794,0.0,0.0,0.21720936690176437,0.229370814930279
207,1,BABA,20261104,208,0.14321848167297033,0.1183469873183786,0.11761270670032992,0.04352202670915527,0.08565847245146083,0.05934816650182832,0.010766690336123215,0.0,0.0,0.0,0.014702374636626854,0.059905062115425886,0.0,0.0,0.11759904184082252,0.0435467031780231,0.08564465398178024,0.0,0.0,0.23380942971967733,0.22766222226554292
208,1,BABA,20261104,209,0.13618448316955345,0.1302839702958219,0.12920955656363292,0.038397890734339815,0.0898797661745596,0.09702327285611972,0.011221098284318987,0.0,0.0,0.0,0.015279189203968535,0.09807138326264034,0.0,0.0,0.12925991286245453,0.0384861300671861,0.089912337542035,0.0,0.0,0.23669192795648294,0.23689614185378385
209,1,BABA,20261104,210,0.1260567418268289,0.13337833662051124,0.1317126652637775,0.034642039226298056,0.09723405002742232,0.09430472199421766,0.010794099343384387,0.0,0.0,0.0,0.014586225433579951,0.09626613485856061,0.0,0.0,0.13139626150182368,0.03458233157703354,0.09690178246301472,0.0,0.0,0.2210107065770838,0.1782140891112935
210,1,BABA,20261104,211,0.16041793742932725,0.14891316676532504,0.14762862917441122,0.04802349640886763,0.12249381990098165,0.06296761660349637,0.010699549801565114,0.0,0.0,0.0,0.01411993593826534,0.06377117811832024,0.0,0.0,0.14787590081360025,0.04817723994522044,0.12263882612359266,0.0,0.0,0.17714645668129203,0.18865750878191254
211,1,BABA,20261104,212,0.1432803205464641,0.1279492737782542,0.1269277989582963,0.033427812023873835,0.09507047555962347,0.08031288950060346,0.010967228620636777,0.0,0.0,0.0,0.014731890149089866,0.0805107732072615,0.0,0.0,0.12666378294602468,0.033334076668036144,0.09499135757891895,0.0,0.0,0.19983350583755122,0.19728401481877794
212,1,BABA,20261104,213,0.1405342589166541,0.15130563743701494,0.15003791072866282,0.04047844703459888,0.1410183969219564,0.08760655319413665,0.01015327404412832,0.0,0.0,0.0,0.013551774019581046,0.08894155791797918,0.0,0.0,0.14967800864602307,0.040359290379398255,0.14078401518452854,0.0,0.0,0.23317110453947743,0.199920319352346
213,1,BABA,20261104,214,0.15074971096605427,0.13996453485204197,0.13858233902703682,0.041706773243554617,0.11023465045074572,0.08050384532000232,0.010882308415872606,0.0,0.0,0.0,0.014626241476969405,0.0819733108237175,0.0,0.0,0.1387739935661127,0.04179951200837012,0.11044401752468877,0.0,0.0,0.20606006705008842,0.14756408507862992
214,1,BABA,20261104,215,0.18488320578493786,0.14817235431049766,0.1468323003660486,0.06274721604465955,0.11163272474460886,0.09350200531512409,0.010246802184904433,0.0,0.0,0.0,0.01402003088218704,0.09579480002791396,0.0,0.0,0.14711432855376483,0.062858838606163,0.11178608454822266,0.0,0.0,0.23562341705938866,0.20099763540775253
215,1,BABA,20261104,216,0.17555023657968966,0.17236935829462055,0.16939736122679355,0.053559239668890334,0.11474019851980587,0.09499115868793116,0.010909079617954473,0.0,0.0,0.0,0.014620744276873234,0.09602816590380966,0.0,0.0,0.1700802860203905,0.05342677100120995,0.11526264964456726,0.0,0.0,0.24471105841502544,0.26612071879791677
216,1,BABA,20261104,217,0.13856377004163506,0.12610095535896937,0.12492514085857882,0.07232451785317028,0.10417044552482581,0.07123552003698996,0.010545559630030045,0.0,0.0,0.0,0.013854334341557785,0.07192944292481683,0.0,0.0,0.1250682766209359,0.07225148060392403,0.10406589942647866,0.0,0.0,0.22957031183577353,0.2341387207900063
217,1,BABA,20261104,218,0.1349955147819113,0.11427381312910556,0.11322835887777108,0.04174954635738188,0.08479800694261433,0.09450304121478875,0.010673409229941696,0.0,0.0,0.0,0.014343133956140433,0.09529382321595534,0.0,0.0,0.11359464724898832,0.04183952951178961,0.08517897765303308,0.0,0.0,0.24671039733023462,0.23358532793908082
218,1,BABA,20261104,219,0.1656657394397695,0.12753121171703527,0.12663431620722293,0.040169091455661395,0.10351249258094558,0.10209355471256779,0.010520451177442101,0.0,0.0,0.0,0.013941464242722516,0.10398916859364357,0.0,0.0,0.12685248792960996,0.04029442160396983,0.10367515972613002,0.0,0.0,0.2794062350033578,0.20231575924338768
219,1,BABA,20261104,220,0.11689592331266072,0.1004346966476348,0.09892652494755712,0.037855449602365164,0.07380566327163958,0.06969997141054493,0.010998183638180458,0.0,0.0,0.0,0.014524384417481016,0.07193957336758858,0.0,0.0,0.09902160277920466,0.03783815453709689,0.07392533886412528,0.0,0.0,0.21943214878156111,0.2237174718157095
220,1,BABA,20261104,221,0.12996520560400404,0.12921982501852625,0.12826691385082964,0.055024479122418014,0.09072624182555389,0.09247698327642237,0.0099705709424901,0.0,0.0,0.0,0.012807027057674166,0.09328176140013547,0.0,0.0,0.12808542561320485,0.05484403992262822,0.0904219030490324,0.0,0.0,0.21627656452626676,0.2213152050289082
221,1,BABA,20261104,222,0.18528512490414226,0.15727305138295514,0.15576487046605003,0.030991401636186477,0.10991403464323432,0.09800631430509586,0.010283822156699369,0.0,0.0,0.0,0.013766392848338683,0.09850896391417006,0.0,0.0,0.15634866960856605,0.031061609220928536,0.10999173291083385,0.0,0.0,0.2583124748186859,0.22836324152190035
222,1,BABA,20261104,223,0.1698120367781336,0.16781037694977588,0.16556382629607813,0.050521281338131406,0.12677275996142734,0.07238921915662175,0.011206150464291914,0.0,0.0,0.0,0.01479719558531078,0.07317310285458145,0.0,0.0,0.16562238406550808,0.05042732141014885,0.1267489481144194,0.0,0.0,0.2620973360418981,0.20425445251738458
223,1,BABA,20261104,224,0.13295127235199997,0.11821777935339309,0.11741349416718636,0.039761366686288636,0.10128683396834147,0.0951629558910253,0.010357627359766218,0.0,0.0,0.0,0.013506454786811775,0.09612119698560755,0.0,0.0,0.11743106570603469,0.039860535851345316,0.10162999199467393,0.0,0.0,0.2355000001075544,0.19520824448308483
224,1,BABA,20261104,225,0.13339553777872526,0.1422350024648194,0.14032037455182222,0.03712831068699134,0.11108817700850969,0.08267580025325753,0.010153768783731136,0.0,0.0,0.0,0.013163516154258488,0.08382123423714619,0.0,0.0,0.14041007957506582,0.037183643306696955,0.11133038830552432,0.0,0.0,0.27832742197932897,0.1870017730738954
225,1,BABA,20261104,226,0.12600462913683802,0.0969258506209382,0.09637466892413218,0.03284805514561376,0.0841712382298931,0.06947557374511988,0.01134748070660153,0.0,0.0,0.0,0.015650430232597153,0.07022245141958403,0.0,0.0,0.0965260513082399,0.03296181427624713,0.08422752279701011,0.0,0.0,0.28984343308352406,0.22006050601699212
226,1,BABA,20261104,227,0.15500255763475285,0.15253046747764995,0.15035928796069903,0.06489472056970871,0.10541600925389032,0.09496346342050269,0.01089274146172345,0.0,0.0,0.0,0.015188633738567176,0.09597709727657251,0.0,0.0,0.15013226439697308,0.06485971990705258,0.10522505619974923,0.0,0.0,0.23474029465869517,0.23506186086659808
227,1,BABA,20261104,228,0.14996695960005924,0.14159481354053957,0.14069546940052172,0.04696303239044129,0.10649100754900948,0.07212475908401449,0.01042897582996003,0.0,0.0,0.0,0.013973077675899495,0.07285837816375727,0.0,0.0,0.14058011753224792,0.04697333352722765,0.1065852797829235,0.0,0.0,0.2306227624566892,0.22186516583408958
228,1,BABA,20261104,229,0.12248741928177131,0.14933436996691749,0.1476208988327486,0.06369406517633072,0.1228586960592056,0.07920920393117044,0.011622141891464174,0.0,0.0,0.0,0.01620448773651448,0.08045103824949537,0.0,0.0,0.1477477678635568,0.0638618391802314,0.12277346131225553,0.0,0.0,0.2018776644192329,0.2097969606041771
229,1,BABA,20261104,230,0.14286208288126992,0.11131116530724743,0.1101429105151738,0.04186802043693297,0.09710096341219845,0.06941646129449852,0.010790592656336312,0.0,0.0,0.0,0.014447882440933113,0.07189665412418024,0.0,0.0,0.11057830832285664,0.04193683828075388,0.09756169189772596,0.0,0.0,0.23879840385385775,0.20006615581506507
230,1,BABA,20261104,231,0.14297607311048477,0.11775572136920777,0.11678664729287239,0.04766883788742383,0.1170200239786481,0.06956319830099239,0.0107291620578173,0.0,0.0,0.0,0.014403071301197784,0.07017878516904033,0.0,0.0,0.11688827827926614,0.04759539881768696,0.11704205882326393,0.0,0.0,0.23543734851221668,0.21127717525592266
231,1,BABA,20261104,232,0.10454416062218685,0.10459152516999164,0.1034991353310147,0.04113135005911349,0.08433455393644587,0.05668512154701004,0.010729141274272805,0.0,0.0,0.0,0.014574237385513212,0.057916231449283866,0.0,0.0,0.10381822237638817,0.041268309687343394,0.08461405892321196,0.0,0.0,0.2361035970151869,0.19909148594681053
232,1,BABA,20261104,233,0.1736799874953249,0.1338885777868401,0.13214258355257907,0.0407844107223417,0.08858230237831621,0.07779464386755779,0.010308817272913391,0.0,0.0,0.0,0.014000278157841106,0.07928845761837722,0.0,0.0,0.13274133557046486,0.040575837198513896,0.08863853638240138,0.0,0.0,0.2645869047023811,0.21719866400575624
233,1,BABA,20261104,234,0.13382628340594566,0.12020436373950205,0.11916788199640413,0.03346782933283984,0.12201879384904729,0.05065393862817158,0.009844392318393243,0.0,0.0,0.0,0.012620487036931315,0.05170604259928471,0.0,0.0,0.11875497334420085,0.03363730390358688,0.12165538391579114,0.0,0.0,0.3182234206975956,0.2739863487499535
