basis,mode,a_angstrom,b_angstrom,energy_hartree
sto-3g,without_edge_01,2.1999999999999997,0.7,-1.6715210578444823
sto-3g,full,2.1999999999999997,0.7999999999999999,-1.7198157235745288
sto-3g,one_electron_cross_deleted,2.1999999999999997,0.7999999999999999,-0.7962009202626974
sto-3g,without_edge_01,2.1999999999999997,0.7999999999999999,-1.705382202379861
sto-3g,full,2.1999999999999997,0.8999999999999999,-1.7254057166788361
sto-3g,one_electron_cross_deleted,2.1999999999999997,0.8999999999999999,-0.9495852645707457
sto-3g,without_edge_01,2.1999999999999997,0.8999999999999999,-1.710797034364064
sto-3g,full,2.1999999999999997,0.9999999999999999,-1.7143519244452547
sto-3g,one_electron_cross_deleted,2.1999999999999997,0.9999999999999999,-1.062530961941396
sto-3g,without_edge_01,2.1999999999999997,0.9999999999999999,-1.699652087969859
sto-3g,full,2.1999999999999997,1.0999999999999999,-1.6936405633309002
sto-3g,one_electron_cross_deleted,2.1999999999999997,1.0999999999999999,-1.1473490204595451
sto-3g,without_edge_01,2.1999999999999997,1.0999999999999999,-1.6789794994296987
sto-3g,full,2.1999999999999997,1.1999999999999997,-1.667729135544745
sto-3g,one_electron_cross_deleted,2.1999999999999997,1.1999999999999997,-1.211049931405478
sto-3g,without_edge_01,2.1999999999999997,1.1999999999999997,-1.653277554097613
sto-3g,full,2.1999999999999997,1.2999999999999998,-1.6396635731046003
sto-3g,one_electron_cross_deleted,2.1999999999999997,1.2999999999999998,-1.2589647390319105
sto-3g,without_edge_01,2.1999999999999997,1.2999999999999998,-1.6256283977542743
sto-3g,full,2.1999999999999997,1.4,-1.6115587466783814
sto-3g,one_electron_cross_deleted,2.1999999999999997,1.4,-1.2949188358473562
sto-3g,without_edge_01,2.1999999999999997,1.4,-1.5981757309500968
sto-3g,full,2.1999999999999997,1.4999999999999998,-1.5848260417155906
sto-3g,one_electron_cross_deleted,2.1999999999999997,1.4999999999999998,-1.3217772149090665
sto-3g,without_edge_01,2.1999999999999997,1.4999999999999998,-1.5723464344487699
sto-3g,full,2.1999999999999997,1.5999999999999996,-1.5603267896679918
sto-3g,one_electron_cross_deleted,2.1999999999999997,1.5999999999999996,-1.3417295739782835
sto-3g,without_edge_01,2.1999999999999997,1.5999999999999996,-1.5489957755813495
sto-3g,full,2.1999999999999997,1.6999999999999997,-1.5385034565878608
sto-3g,one_electron_cross_deleted,2.1999999999999997,1.6999999999999997,-1.3564576222945877
sto-3g,without_edge_01,2.1999999999999997,1.6999999999999997,-1.5285297387806809
sto-3g,full,2.1999999999999997,1.7999999999999998,-1.519494714889415
sto-3g,one_electron_cross_deleted,2.1999999999999997,1.7999999999999998,-1.367250812340264
sto-3g,without_edge_01,2.1999999999999997,1.7999999999999998,-1.511014526894469
sto-3g,full,2.1999999999999997,1.8999999999999997,-1.5032327785687218
sto-3g,one_electron_cross_deleted,2.1999999999999997,1.8999999999999997,-1.3750947624619332
sto-3g,without_edge_01,2.1999999999999997,1.8999999999999997,-1.496278046459641
sto-3g,full,2.1999999999999997,1.9999999999999996,-1.489522245314758
sto-3g,one_electron_cross_deleted,2.1999999999999997,1.9999999999999996,-1.3807405255789431
sto-3g,without_edge_01,2.1999999999999997,1.9999999999999996,-1.4840070150959537
sto-3g,full,2.1999999999999997,2.0999999999999996,-1.4781005469852473
sto-3g,one_electron_cross_deleted,2.1999999999999997,2.0999999999999996,-1.3847585262059945
sto-3g,without_edge_01,2.1999999999999997,2.0999999999999996,-1.473834958760773
sto-3g,full,2.1999999999999997,2.1999999999999997,-1.468680924882929
sto-3g,one_electron_cross_deleted,2.1999999999999997,2.1999999999999997,-1.3875802169934048
sto-3g,without_edge_01,2.1999999999999997,2.1999999999999997,-1.4654086509127113
sto-3g,full,2.1999999999999997,2.3,-1.4655097172312146
sto-3g,one_electron_cross_deleted,2.1999999999999997,2.3,-1.3895302131819702
sto-3g,without_edge_01,2.1999999999999997,2.3,-1.4584245487397995
sto-3g,full,2.1999999999999997,2.3999999999999995,-1.4625444661339062
sto-3g,one_electron_cross_deleted,2.1999999999999997,2.3999999999999995,-1.3908511875350584
sto-3g,without_edge_01,2.1999999999999997,2.3999999999999995,-1.4526386358142298
sto-3g,full,2.1999999999999997,2.4999999999999996,-1.459836035593441
sto-3g,one_electron_cross_deleted,2.1999999999999997,2.4999999999999996,-1.3917232434244824
sto-3g,without_edge_01,2.1999999999999997,2.4999999999999996,-1.4478604252191214
sto-3g,full,2.3,0.7,-1.6821009744906794
sto-3g,one_electron_cross_deleted,2.3,0.7,-0.5847695838112306
sto-3g,without_edge_01,2.3,0.7,-1.6703648885153202
sto-3g,full,2.3,0.7999999999999999,-1.7160976969080965
sto-3g,one_electron_cross_deleted,2.3,0.7999999999999999,-0.7980294373474548
sto-3g,without_edge_01,2.3,0.7999999999999999,-1.704119319298289
sto-3g,full,2.3,0.8999999999999999,-1.7216527483060724
sto-3g,one_electron_cross_deleted,2.3,0.8999999999999999,-0.9515386682630282
sto-3g,without_edge_01,2.3,0.8999999999999999,-1.7094534872965617
sto-3g,full,2.3,0.9999999999999999,-1.7105942914434695
sto-3g,one_electron_cross_deleted,2.3,0.9999999999999999,-1.0641034327207406
sto-3g,without_edge_01,2.3,0.9999999999999999,-1.6982394383600459
sto-3g,full,2.3,1.0999999999999999,-1.68990300192999
sto-3g,one_electron_cross_deleted,2.3,1.0999999999999999,-1.1488492496647216
sto-3g,without_edge_01,2.3,1.0999999999999999,-1.6774956589433718
sto-3g,full,2.3,1.1999999999999997,-1.6640318731115131
sto-3g,one_electron_cross_deleted,2.3,1.1999999999999997,-1.2125574596843813
sto-3g,without_edge_01,2.3,1.1999999999999997,-1.6517086220627786
sto-3g,full,2.3,1.2999999999999998,-1.6360233651351472
sto-3g,one_electron_cross_deleted,2.3,1.2999999999999998,-1.2604931456569273
sto-3g,without_edge_01,2.3,1.2999999999999998,-1.6239507225726446
sto-3g,full,2.3,1.4,-1.607989120609254
sto-3g,one_electron_cross_deleted,2.3,1.4,-1.2964795219058143
sto-3g,without_edge_01,2.3,1.4,-1.596358246929031
sto-3g,full,2.3,1.4999999999999998,-1.5813365948694178
sto-3g,one_electron_cross_deleted,2.3,1.4999999999999998,-1.3233790382858694
sto-3g,without_edge_01,2.3,1.4999999999999998,-1.5703540789994703
sto-3g,full,2.3,1.5999999999999996,-1.5569218576249966
sto-3g,one_electron_cross_deleted,2.3,1.5999999999999996,-1.343378784233676
sto-3g,without_edge_01,2.3,1.5999999999999996,-1.5467950706376896
sto-3g,full,2.3,1.6999999999999997,-1.5351807372753705
sto-3g,one_electron_cross_deleted,2.3,1.6999999999999997,-1.358158016445267
sto-3g,without_edge_01,2.3,1.6999999999999997,-1.5260968988665269
sto-3g,full,2.3,1.7999999999999998,-1.5162444983626262
sto-3g,one_electron_cross_deleted,2.3,1.7999999999999998,-1.3690040234320064
sto-3g,without_edge_01,2.3,1.7999999999999998,-1.508344214711164
sto-3g,full,2.3,1.8999999999999997,-1.5000382586497405
sto-3g,one_electron_cross_deleted,2.3,1.8999999999999997,-1.3769006115683189
sto-3g,without_edge_01,2.3,1.8999999999999997,-1.4933881556471962
sto-3g,full,2.3,1.9999999999999996,-1.4863610359755484
sto-3g,one_electron_cross_deleted,2.3,1.9999999999999996,-1.3825973900162012
sto-3g,without_edge_01,2.3,1.9999999999999996,-1.4809351145290273
sto-3g,full,2.3,2.0999999999999996,-1.4749471583240723
sto-3g,one_electron_cross_deleted,2.3,2.0999999999999996,-1.3866636944432527
sto-3g,without_edge_01,2.3,2.0999999999999996,-1.4706272552224369
sto-3g,full,2.3,2.1999999999999997,-1.4655097172312133
sto-3g,one_electron_cross_deleted,2.3,2.1999999999999997,-1.3895302131819702
sto-3g,without_edge_01,2.3,2.1999999999999997,-1.4621077660352368
sto-3g,full,2.3,2.3,-1.457768140070954
sto-3g,one_electron_cross_deleted,2.3,2.3,-1.3915210824279682
sto-3g,without_edge_01,2.3,2.3,-1.4550619624016503
sto-3g,full,2.3,2.3999999999999995,-1.4547776453828336
sto-3g,one_electron_cross_deleted,2.3,2.3999999999999995,-1.3928787381463763
sto-3g,without_edge_01,2.3,2.3999999999999995,-1.4492329805106927
sto-3g,full,2.3,2.4999999999999996,-1.4520577074683338
sto-3g,one_electron_cross_deleted,2.3,2.4999999999999996,-1.3937832454150436
sto-3g,without_edge_01,2.3,2.4999999999999996,-1.444419530510524
sto-3g,full,2.3999999999999995,0.7,-1.6787812613130426
sto-3g,one_electron_cross_deleted,2.3999999999999995,0.7,-0.5858900703005747
sto-3g,without_edge_01,2.3999999999999995,0.7,-1.6691430170999575
sto-3g,full,2.3999999999999995,0.7999999999999999,-1.7126771780083763
sto-3g,one_electron_cross_deleted,2.3999999999999995,0.7999999999999999,-0.7992633865293866
sto-3g,without_edge_01,2.3999999999999995,0.7999999999999999,-1.702783473019748
sto-3g,full,2.3999999999999995,0.8999999999999999,-1.7181668437415087
sto-3g,one_electron_cross_deleted,2.3999999999999995,0.8999999999999999,-0.9528807987060284
sto-3g,without_edge_01,2.3999999999999995,0.8999999999999999,-1.7080323519461755
sto-3g,full,2.3999999999999995,0.9999999999999999,-1.7070744845506898
sto-3g,one_electron_cross_deleted,2.3999999999999995,0.9999999999999999,-1.0655471816921174
sto-3g,without_edge_01,2.3999999999999995,0.9999999999999999,-1.6967501429382783
sto-3g,full,2.3999999999999995,1.0999999999999999,-1.6863765979949896
sto-3g,one_electron_cross_deleted,2.3999999999999995,1.0999999999999999,-1.149835273656385
sto-3g,without_edge_01,2.3999999999999995,1.0999999999999999,-1.6759444329583895
sto-3g,full,2.3999999999999995,1.1999999999999997,-1.6605228159361434
sto-3g,one_electron_cross_deleted,2.3999999999999995,1.1999999999999997,-1.2135381001639596
sto-3g,without_edge_01,2.3999999999999995,1.1999999999999997,-1.6500922527872364
sto-3g,full,2.3999999999999995,1.2999999999999998,-1.6325529612631127
sto-3g,one_electron_cross_deleted,2.3999999999999995,1.2999999999999998,-1.2614813160117713
sto-3g,without_edge_01,2.3999999999999995,1.2999999999999998,-1.6222579263030164
sto-3g,full,2.3999999999999995,1.4,-1.6045759284636634
sto-3g,one_electron_cross_deleted,2.3999999999999995,1.4,-1.2974864761876557
sto-3g,without_edge_01,2.3999999999999995,1.4,-1.59457081041763
sto-3g,full,2.3999999999999995,1.4999999999999998,-1.5779953872816064
sto-3g,one_electron_cross_deleted,2.3999999999999995,1.4999999999999998,-1.3244139718080343
sto-3g,without_edge_01,2.3999999999999995,1.4999999999999998,-1.5684483634148063
sto-3g,full,2.3999999999999995,1.5999999999999996,-1.5536620239915195
sto-3g,one_electron_cross_deleted,2.3999999999999995,1.5999999999999996,-1.3444486827616342
sto-3g,without_edge_01,2.3999999999999995,1.5999999999999996,-1.5447449164483258
sto-3g,full,2.3999999999999995,1.6999999999999997,-1.532004726994129
sto-3g,one_electron_cross_deleted,2.3999999999999995,1.6999999999999997,-1.3592677023110138
sto-3g,without_edge_01,2.3999999999999995,1.6999999999999997,-1.5238788489377435
sto-3g,full,2.3999999999999995,1.7999999999999998,-1.5131469287537604
sto-3g,one_electron_cross_deleted,2.3999999999999995,1.7999999999999998,-1.3701563339078375
sto-3g,without_edge_01,2.3999999999999995,1.7999999999999998,-1.5059447343782169
sto-3g,full,2.3999999999999995,1.8999999999999997,-1.497006107288584
sto-3g,one_electron_cross_deleted,2.3999999999999995,1.8999999999999997,-1.3780966541890587
sto-3g,without_edge_01,2.3999999999999995,1.8999999999999997,-1.4908101167128187
sto-3g,full,2.3999999999999995,1.9999999999999996,-1.4833749883405085
sto-3g,one_electron_cross_deleted,2.3999999999999995,1.9999999999999996,-1.3838368335833011
sto-3g,without_edge_01,2.3999999999999995,1.9999999999999996,-1.478199161445279
sto-3g,full,2.3999999999999995,2.0999999999999996,-1.4719838546687982
sto-3g,one_electron_cross_deleted,2.3999999999999995,2.0999999999999996,-1.3879450669397055
sto-3g,without_edge_01,2.3999999999999995,2.0999999999999996,-1.4677658785091432
sto-3g,full,2.3999999999999995,2.1999999999999997,-1.4625444661339047
sto-3g,one_electron_cross_deleted,2.3999999999999995,2.1999999999999997,-1.3908511875350578
sto-3g,without_edge_01,2.3999999999999995,2.1999999999999997,-1.4591552012456357
sto-3g,full,2.3999999999999995,2.3,-1.4547776453828356
sto-3g,one_electron_cross_deleted,2.3999999999999995,2.3,-1.3928787381463756
sto-3g,without_edge_01,2.3999999999999995,2.3,-1.4520456864774896
sto-3g,full,2.3999999999999995,2.3999999999999995,-1.4484279089749998
sto-3g,one_electron_cross_deleted,2.3999999999999995,2.3999999999999995,-1.3942697917974658
sto-3g,without_edge_01,2.3999999999999995,2.3999999999999995,-1.4461700168245541
sto-3g,full,2.3999999999999995,2.4999999999999996,-1.4456762743018792
sto-3g,one_electron_cross_deleted,2.3999999999999995,2.4999999999999996,-1.3952042462691843
sto-3g,without_edge_01,2.3999999999999995,2.4999999999999996,-1.4413169563382318
sto-3g,full,2.4999999999999996,0.7,-1.6758092191594889
sto-3g,one_electron_cross_deleted,2.4999999999999996,0.7,-0.5866001114888273
sto-3g,without_edge_01,2.4999999999999996,0.7,-1.6679264900762565
sto-3g,full,2.4999999999999996,0.7999999999999999,-1.7095855518219292
sto-3g,one_electron_cross_deleted,2.4999999999999996,0.7999999999999999,-0.8000708012754552
sto-3g,without_edge_01,2.4999999999999996,0.7999999999999999,-1.7014497242672313
sto-3g,full,2.4999999999999996,0.8999999999999999,-1.7149897664272458
sto-3g,one_electron_cross_deleted,2.4999999999999996,0.8999999999999999,-0.953780972780923
sto-3g,without_edge_01,2.4999999999999996,0.8999999999999999,-1.7066108315107305
sto-3g,full,2.4999999999999996,0.9999999999999999,-1.7038433585787023
sto-3g,one_electron_cross_deleted,2.4999999999999996,0.9999999999999999,-1.0665345715119714
sto-3g,without_edge_01,2.4999999999999996,0.9999999999999999,-1.69526120930857
sto-3g,full,2.4999999999999996,1.0999999999999999,-1.6831198078439942
sto-3g,one_electron_cross_deleted,2.4999999999999996,1.0999999999999999,-1.1504689598403928
sto-3g,without_edge_01,2.4999999999999996,1.0999999999999999,-1.6743998669969489
sto-3g,full,2.4999999999999996,1.1999999999999997,-1.6572663498162872
sto-3g,one_electron_cross_deleted,2.4999999999999996,1.1999999999999997,-1.2141568144671042
sto-3g,without_edge_01,2.4999999999999996,1.1999999999999997,-1.6484964226557783
sto-3g,full,2.4999999999999996,1.2999999999999998,-1.6293208718092171
sto-3g,one_electron_cross_deleted,2.4999999999999996,1.2999999999999998,-1.2620971771794416
sto-3g,without_edge_01,2.4999999999999996,1.2999999999999998,-1.6206086995162559
sto-3g,full,2.4999999999999996,1.4,-1.60138995733624
sto-3g,one_electron_cross_deleted,2.4999999999999996,1.4,-1.2981103579792597
sto-3g,without_edge_01,2.4999999999999996,1.4,-1.592859963657853
sto-3g,full,2.4999999999999996,1.4999999999999998,-1.5748737098124237
sto-3g,one_electron_cross_deleted,2.4999999999999996,1.4999999999999998,-1.3250550916551762
sto-3g,without_edge_01,2.4999999999999996,1.4999999999999998,-1.5666619101874533
sto-3g,full,2.4999999999999996,1.5999999999999996,-1.55061750563867
sto-3g,one_electron_cross_deleted,2.4999999999999996,1.5999999999999996,-1.3451143957286682
sto-3g,without_edge_01,2.4999999999999996,1.5999999999999996,-1.5428642287076304
sto-3g,full,2.4999999999999996,1.6999999999999997,-1.5290432887754744
sto-3g,one_electron_cross_deleted,2.4999999999999996,1.6999999999999997,-1.3599634690140685
sto-3g,without_edge_01,2.4999999999999996,1.6999999999999997,-1.5218835906663744
sto-3g,full,2.4999999999999996,1.7999999999999998,-1.5102666073950621
sto-3g,one_electron_cross_deleted,2.4999999999999996,1.7999999999999998,-1.3708858157945307
sto-3g,without_edge_01,2.4999999999999996,1.7999999999999998,-1.5038180820561056
sto-3g,full,2.4999999999999996,1.8999999999999997,-1.4941971726262133
sto-3g,one_electron_cross_deleted,2.4999999999999996,1.8999999999999997,-1.3788618923617826
sto-3g,without_edge_01,2.4999999999999996,1.8999999999999997,-1.4885451010762683
sto-3g,full,2.4999999999999996,1.9999999999999996,-1.48062113918922
sto-3g,one_electron_cross_deleted,2.4999999999999996,1.9999999999999996,-1.3846384755079435
sto-3g,without_edge_01,2.4999999999999996,1.9999999999999996,-1.4758028593449994
sto-3g,full,2.4999999999999996,2.0999999999999996,-1.4692642233351514
sto-3g,one_electron_cross_deleted,2.4999999999999996,2.0999999999999996,-1.388782613937572
sto-3g,without_edge_01,2.4999999999999996,2.0999999999999996,-1.465258040960469
sto-3g,full,2.4999999999999996,2.1999999999999997,-1.4598360355934366
sto-3g,one_electron_cross_deleted,2.4999999999999996,2.1999999999999997,-1.3917232434244793
sto-3g,without_edge_01,2.4999999999999996,2.1999999999999997,-1.456561396378209
sto-3g,full,2.4999999999999996,2.3,-1.4520577074683314
sto-3g,one_electron_cross_deleted,2.4999999999999996,2.3,-1.3937832454150452
sto-3g,without_edge_01,2.4999999999999996,2.3,-1.449389129311748
sto-3g,full,2.4999999999999996,2.3999999999999995,-1.4456762743018783
sto-3g,one_electron_cross_deleted,2.4999999999999996,2.3999999999999995,-1.395204246269182
sto-3g,without_edge_01,2.4999999999999996,2.3999999999999995,-1.4434663592410937
sto-3g,full,2.4999999999999996,2.4999999999999996,-1.440469785074656
sto-3g,one_electron_cross_deleted,2.4999999999999996,2.4999999999999996,-1.3961658846302292
sto-3g,without_edge_01,2.4999999999999996,2.4999999999999996,-1.4385731331346825
6-31g,full,0.7,0.7,-1.4752464396302933
6-31g,one_electron_cross_deleted,0.7,0.7,-0.145086292489653
6-31g,without_edge_01,0.7,0.7,-1.4223679127735753
6-31g,full,0.7,0.7999999999999999,-1.5721807769353768
6-31g,one_electron_cross_deleted,0.7,0.7999999999999999,-0.3368318400757211
6-31g,without_edge_01,0.7,0.7999999999999999,-1.4515408880287
6-31g,full,0.7,0.8999999999999999,-1.6359099797028467
6-31g,one_electron_cross_deleted,0.7,0.8999999999999999,-0.4728993018333867
6-31g,without_edge_01,0.7,0.8999999999999999,-1.4585677302182027
6-31g,full,0.7,0.9999999999999999,-1.677705707071401
6-31g,one_electron_cross_deleted,0.7,0.9999999999999999,-0.5706803905698976
6-31g,without_edge_01,0.7,0.9999999999999999,-1.4539653711044016
6-31g,full,0.7,1.0999999999999999,-1.7047839837036478
6-31g,one_electron_cross_deleted,0.7,1.0999999999999999,-0.6418843073364267
6-31g,without_edge_01,0.7,1.0999999999999999,-1.4437625887826298
6-31g,full,0.7,1.1999999999999997,-1.721885649801095
6-31g,one_electron_cross_deleted,0.7,1.1999999999999997,-0.6945290985006163
6-31g,without_edge_01,0.7,1.1999999999999997,-1.4314131649011017
6-31g,full,0.7,1.2999999999999998,-1.7321573903690015
6-31g,one_electron_cross_deleted,0.7,1.2999999999999998,-0.7341284326811475
6-31g,without_edge_01,0.7,1.2999999999999998,-1.4188150612900485
6-31g,full,0.7,1.4,-1.737707128705884
6-31g,one_electron_cross_deleted,0.7,1.4,-0.7644492762050947
6-31g,without_edge_01,0.7,1.4,-1.4069082089581317
6-31g,full,0.7,1.4999999999999998,-1.739972788327003
6-31g,one_electron_cross_deleted,0.7,1.4999999999999998,-0.7880373598238206
6-31g,without_edge_01,0.7,1.4999999999999998,-1.3960693225147742
6-31g,full,0.7,1.5999999999999996,-1.7399635081101579
6-31g,one_electron_cross_deleted,0.7,1.5999999999999996,-0.8066048383980635
6-31g,without_edge_01,0.7,1.5999999999999996,-1.3863810055821322
6-31g,full,0.7,1.6999999999999997,-1.7384098347112462
6-31g,one_electron_cross_deleted,0.7,1.6999999999999997,-0.8213160302146099
6-31g,without_edge_01,0.7,1.6999999999999997,-1.3777999306643811
6-31g,full,0.7,1.7999999999999998,-1.7358531476310657
6-31g,one_electron_cross_deleted,0.7,1.7999999999999998,-0.8329875966626408
6-31g,without_edge_01,0.7,1.7999999999999998,-1.3702459375775722
6-31g,full,0.7,1.8999999999999997,-1.7326983370624727
6-31g,one_electron_cross_deleted,0.7,1.8999999999999997,-0.842219534007731
6-31g,without_edge_01,0.7,1.8999999999999997,-1.363638681674951
6-31g,full,0.7,1.9999999999999996,-1.729246155296856
6-31g,one_electron_cross_deleted,0.7,1.9999999999999996,-0.8494754379316749
6-31g,without_edge_01,0.7,1.9999999999999996,-1.357905943540958
6-31g,full,0.7,2.0999999999999996,-1.725715075327825
6-31g,one_electron_cross_deleted,0.7,2.0999999999999996,-0.8551290039350792
6-31g,without_edge_01,0.7,2.0999999999999996,-1.3529803686727186
6-31g,full,0.7,2.1999999999999997,-1.7222579387284722
6-31g,one_electron_cross_deleted,0.7,2.1999999999999997,-0.8594898361813308
6-31g,without_edge_01,0.7,2.1999999999999997,-1.3487940757253996
6-31g,full,0.7,2.3,-1.7189758773093966
6-31g,one_electron_cross_deleted,0.7,2.3,-0.8628175016128026
6-31g,without_edge_01,0.7,2.3,-1.3452753115476668
6-31g,full,0.7,2.3999999999999995,-1.7159304023421789
6-31g,one_electron_cross_deleted,0.7,2.3999999999999995,-0.8653294566500538
6-31g,without_edge_01,0.7,2.3999999999999995,-1.3423481570274105
6-31g,full,0.7,2.4999999999999996,-1.7131537769071619
6-31g,one_electron_cross_deleted,0.7,2.4999999999999996,-0.8672061552568522
6-31g,without_edge_01,0.7,2.4999999999999996,-1.3399346420390357
6-31g,full,0.7999999999999999,0.7,-1.572180776935375
6-31g,one_electron_cross_deleted,0.7999999999999999,0.7,-0.336831840075714
6-31g,without_edge_01,0.7999999999999999,0.7,-1.5197618354667881
6-31g,full,0.7999999999999999,0.7999999999999999,-1.582064804418601
6-31g,one_electron_cross_deleted,0.7999999999999999,0.7999999999999999,-0.5188499692144442
6-31g,without_edge_01,0.7999999999999999,0.7999999999999999,-1.5457805099986377
6-31g,full,0.7999999999999999,0.8999999999999999,-1.646359623285083
6-31g,one_electron_cross_deleted,0.7999999999999999,0.8999999999999999,-0.6478013691197817
6-31g,without_edge_01,0.7999999999999999,0.8999999999999999,-1.5504369611967674
6-31g,full,0.7999999999999999,0.9999999999999999,-1.689525803464519
6-31g,one_electron_cross_deleted,0.7999999999999999,0.9999999999999999,-0.7403713748978666
6-31g,without_edge_01,0.7999999999999999,0.9999999999999999,-1.5440973532325768
6-31g,full,0.7999999999999999,1.0999999999999999,-1.7184176046936277
6-31g,one_electron_cross_deleted,0.7999999999999999,1.0999999999999999,-0.8077472247231521
6-31g,without_edge_01,0.7999999999999999,1.0999999999999999,-1.532641128592498
6-31g,full,0.7999999999999999,1.1999999999999997,-1.7374877907836548
6-31g,one_electron_cross_deleted,0.7999999999999999,1.1999999999999997,-0.8575845036096297
6-31g,without_edge_01,0.7999999999999999,1.1999999999999997,-1.5193840814457658
6-31g,full,0.7999999999999999,1.2999999999999998,-1.7496793693329193
6-31g,one_electron_cross_deleted,0.7999999999999999,1.2999999999999998,-0.8951439864813309
6-31g,without_edge_01,0.7999999999999999,1.2999999999999998,-1.506105163105235
6-31g,full,0.7999999999999999,1.4,-1.756973024619049
6-31g,one_electron_cross_deleted,0.7999999999999999,1.4,-0.9240065837513214
6-31g,without_edge_01,0.7999999999999999,1.4,-1.4936493889767752
6-31g,full,0.7999999999999999,1.4999999999999998,-1.7607412183729707
6-31g,one_electron_cross_deleted,0.7999999999999999,1.4999999999999998,-0.9465734545699283
6-31g,without_edge_01,0.7999999999999999,1.4999999999999998,-1.4823235911892088
6-31g,full,0.7999999999999999,1.5999999999999996,-1.7619724761947353
6-31g,one_electron_cross_deleted,0.7999999999999999,1.5999999999999996,-0.9644418998254292
6-31g,without_edge_01,0.7999999999999999,1.5999999999999996,-1.472162885823212
6-31g,full,0.7999999999999999,1.6999999999999997,-1.7614055422938764
6-31g,one_electron_cross_deleted,0.7999999999999999,1.6999999999999997,-0.9786858088466741
6-31g,without_edge_01,0.7999999999999999,1.6999999999999997,-1.4630948057379305
6-31g,full,0.7999999999999999,1.7999999999999998,-1.7596058937641512
6-31g,one_electron_cross_deleted,0.7999999999999999,1.7999999999999998,-0.9900524008473339
6-31g,without_edge_01,0.7999999999999999,1.7999999999999998,-1.4550246830160178
6-31g,full,0.7999999999999999,1.8999999999999997,-1.757009407470846
6-31g,one_electron_cross_deleted,0.7999999999999999,1.8999999999999997,-0.9990899438414877
6-31g,without_edge_01,0.7999999999999999,1.8999999999999997,-1.447869451771092
6-31g,full,0.7999999999999999,1.9999999999999996,-1.753949194581549
6-31g,one_electron_cross_deleted,0.7999999999999999,1.9999999999999996,-1.006224706412043
6-31g,without_edge_01,0.7999999999999999,1.9999999999999996,-1.441563669993886
6-31g,full,0.7999999999999999,2.0999999999999996,-1.7506745029561648
6-31g,one_electron_cross_deleted,0.7999999999999999,2.0999999999999996,-1.011804302295623
6-31g,without_edge_01,0.7999999999999999,2.0999999999999996,-1.436053950942982
6-31g,full,0.7999999999999999,2.1999999999999997,-1.747366012584079
6-31g,one_electron_cross_deleted,0.7999999999999999,2.1999999999999997,-1.0161206899859967
6-31g,without_edge_01,0.7999999999999999,2.1999999999999997,-1.4312908271607427
6-31g,full,0.7999999999999999,2.3,-1.7441492720910716
6-31g,one_electron_cross_deleted,0.7999999999999999,2.3,-1.019421870582542
6-31g,without_edge_01,0.7999999999999999,2.3,-1.4272222052258905
6-31g,full,0.7999999999999999,2.3999999999999995,-1.7411067089262922
6-31g,one_electron_cross_deleted,0.7999999999999999,2.3999999999999995,-1.0219179444721593
6-31g,without_edge_01,0.7999999999999999,2.3999999999999995,-1.4237898284387085
6-31g,full,0.7999999999999999,2.4999999999999996,-1.7382880973519321
6-31g,one_electron_cross_deleted,0.7999999999999999,2.4999999999999996,-1.0237848132375476
6-31g,without_edge_01,0.7999999999999999,2.4999999999999996,-1.4209287720641735
6-31g,full,0.8999999999999999,0.7,-1.635909979702844
6-31g,one_electron_cross_deleted,0.8999999999999999,0.7,-0.47289930183338313
6-31g,without_edge_01,0.8999999999999999,0.7,-1.5812514225151029
6-31g,full,0.8999999999999999,0.7999999999999999,-1.6463596232850848
6-31g,one_electron_cross_deleted,0.8999999999999999,0.7999999999999999,-0.647801369119787
6-31g,without_edge_01,0.8999999999999999,0.7999999999999999,-1.6053567303359455
6-31g,full,0.8999999999999999,0.8999999999999999,-1.6360932062971365
6-31g,one_electron_cross_deleted,0.8999999999999999,0.8999999999999999,-0.771491276543431
6-31g,without_edge_01,0.8999999999999999,0.8999999999999999,-1.6084945688192818
6-31g,full,0.8999999999999999,0.9999999999999999,-1.6805315784832584
6-31g,one_electron_cross_deleted,0.8999999999999999,0.9999999999999999,-0.8601987989786877
6-31g,without_edge_01,0.8999999999999999,0.9999999999999999,-1.6010073577746158
6-31g,full,0.8999999999999999,1.0999999999999999,-1.7110211414960745
6-31g,one_electron_cross_deleted,0.8999999999999999,1.0999999999999999,-0.9247555834348038
6-31g,without_edge_01,0.8999999999999999,1.0999999999999999,-1.5887080842444816
6-31g,full,0.8999999999999999,1.1999999999999997,-1.731796906365068
6-31g,one_electron_cross_deleted,0.8999999999999999,1.1999999999999997,-0.9725551191693937
6-31g,without_edge_01,0.8999999999999999,1.1999999999999997,-1.5748284052838675
6-31g,full,0.8999999999999999,1.2999999999999998,-1.7456442625495106
6-31g,one_electron_cross_deleted,0.8999999999999999,1.2999999999999998,-1.008664800309535
6-31g,without_edge_01,0.8999999999999999,1.2999999999999998,-1.5610674435855465
6-31g,full,0.8999999999999999,1.4,-1.7544454781422698
6-31g,one_electron_cross_deleted,0.8999999999999999,1.4,-1.036518276092509
6-31g,without_edge_01,0.8999999999999999,1.4,-1.5482067170395353
6-31g,full,0.8999999999999999,1.4999999999999998,-1.7595227636701418
6-31g,one_electron_cross_deleted,0.8999999999999999,1.4999999999999998,-1.0584016732540307
6-31g,without_edge_01,0.8999999999999999,1.4999999999999998,-1.5365078355950645
