training_seed,architecture,transition,model_weight_hash,heldout_both_correct,task_competent,untrained_component_norm,component_norm,component_a_norm,component_b_norm,component_bilateral_support,next_component_norm,transported_norm,transport_fraction,transport_percentile,probability_response,probability_response_percentile,erase_cross_entropy_increase,exchange_cross_entropy_increase,bilateral_fraction,reconstruction_error
8022,distributed,6_to_7,b6fd8a680fb4d2610f03b9f66fa7e34f774425e0ba9d6621b52a8d66ee5d566d,1.0,True,0.0001342633019756284,0.28038111886082806,0.26334024360749053,0.2808092967435038,1.0,0.35359355036051565,0.20860616600234141,0.5899603253216906,0.0,0.002878869174356128,0.0,0.008544184440039612,0.01954630012334309,1.0,3.3306690738754696e-16
8022,central_shared,4_to_5,71af03a786b9bed73a8b6503470c189d6a441f1c3fe355480d7c2f44f548e77b,1.0,True,0.0003092747711741768,0.08446878172259259,0.07677465786554108,0.08811551222439463,1.0,0.15816393176894455,0.06693471703331083,0.4231983631457336,0.0,9.92349137533235e-06,0.0,4.6952255837148125e-06,0.00028599145707371864,1.0,2.220446049250313e-16
8022,central_shared,5_to_6,71af03a786b9bed73a8b6503470c189d6a441f1c3fe355480d7c2f44f548e77b,1.0,True,0.0003092747711741768,0.15816393176894455,0.12586209173861845,0.18092571428151433,1.0,0.26700336574701794,0.12847092181997222,0.48115843581423867,1.0,1.0555349877417892e-05,0.0,-1.3423576431382475e-06,0.0016143618482795823,1.0,3.3306690738754696e-16
8022,central_shared,6_to_7,71af03a786b9bed73a8b6503470c189d6a441f1c3fe355480d7c2f44f548e77b,1.0,True,0.0003092747711741768,0.26700336574701794,0.24930240787294722,0.27299154284918864,1.0,0.29409908567581866,0.17281953787007723,0.5876235129155546,0.0,2.162694202558389e-05,0.0,8.511934162590846e-06,0.019446502223821778,1.0,3.3306690738754696e-16
8022,directional_relay,4_to_5,16498f3f231b7b33615fd54f428196df1305af98b43f94a62d2dbfa5676e3789,1.0,True,0.00012622964794587087,0.05759357764996158,0.03599779806780991,0.06639199142997926,1.0,0.1253187999901309,0.03977011873715409,0.3173515764616806,0.0,3.7604930353622617e-07,0.0,2.000042202068508e-07,4.982699758968338e-07,0.951416015625,3.3306690738754696e-16
8022,directional_relay,5_to_6,16498f3f231b7b33615fd54f428196df1305af98b43f94a62d2dbfa5676e3789,1.0,True,0.00012622964794587087,0.1253187999901309,0.0697669155997656,0.15719812467252728,1.0,0.1507736952127554,0.08399064462404361,0.5570643108900738,0.0,2.3497795350459027e-06,0.0,2.6499217514507092e-06,8.153497483073502e-06,0.997802734375,3.3306690738754696e-16
8022,directional_relay,6_to_7,16498f3f231b7b33615fd54f428196df1305af98b43f94a62d2dbfa5676e3789,1.0,True,0.00012622964794587087,0.1507736952127554,0.10488173382012705,0.18294519056286027,1.0,0.17157401405171982,0.1090956413927611,0.6358517750821809,0.0,5.316779477794441e-06,0.21875,6.937651872109351e-06,0.0003225837186175806,1.0,3.3306690738754696e-16
8022,four_channel_crossbar,4_to_5,029d7ab70fc40e6bf3424c15d5c8a8a2bbd2a4f16894757ef2ff93109247d7bb,1.0,True,7.782411029946969e-05,0.03666888857031621,0.031087730674660596,0.0395756705410102,1.0,0.06812132614747472,0.02892821190584813,0.4246572041657253,1.0,5.0391090941021013e-08,0.0,1.166890435292834e-08,7.333672499677609e-07,0.923095703125,2.220446049250313e-16
8022,four_channel_crossbar,5_to_6,029d7ab70fc40e6bf3424c15d5c8a8a2bbd2a4f16894757ef2ff93109247d7bb,1.0,True,7.782411029946969e-05,0.06812132614747472,0.06472599958664049,0.06311997473095324,1.0,0.10752413412390555,0.04990878175996365,0.4641635309748341,1.0,4.4755001676521964e-07,0.96875,5.550812386541118e-07,6.939693910515902e-05,0.958740234375,2.220446049250313e-16
8022,four_channel_crossbar,6_to_7,029d7ab70fc40e6bf3424c15d5c8a8a2bbd2a4f16894757ef2ff93109247d7bb,1.0,True,7.782411029946969e-05,0.10752413412390555,0.11211005236332572,0.09650558783964983,1.0,0.12419273011368237,0.0707253677639154,0.5694807393248822,1.0,4.020503724279639e-07,0.125,4.5470624075267045e-07,0.00035582527762058005,0.9931640625,2.220446049250313e-16
8022,dual_independent_relay,4_to_5,3696f955c4c11f84fde7a324ce6ec3e801f54d166eed8b5e8cd57e9550f26143,0.99951171875,True,4.856325276743785e-20,1.548495503987715e-17,2.1899033430131876e-17,0.0,0.0,2.283857463621972e-17,2.1094474395568324e-17,2.1094474395568325e-05,0.0,5.3100646703868985e-24,1.0,0.0,0.0,0.0,2.220446049250313e-16
8022,dual_independent_relay,5_to_6,3696f955c4c11f84fde7a324ce6ec3e801f54d166eed8b5e8cd57e9550f26143,0.99951171875,True,4.856325276743785e-20,2.283857463621972e-17,3.2298621995812104e-17,0.0,0.0,2.6271877842214585e-17,2.805694430090871e-17,2.8056944300908715e-05,0.875,3.1743762826093515e-24,0.0,0.0,0.0,0.0,2.220446049250313e-16
8022,dual_independent_relay,6_to_7,3696f955c4c11f84fde7a324ce6ec3e801f54d166eed8b5e8cd57e9550f26143,0.99951171875,True,4.856325276743785e-20,2.6271877842214585e-17,3.715404595346907e-17,0.0,0.0,2.819977710574762e-17,2.7158373627239633e-17,2.7158373627239634e-05,1.0,7.699041569427347e-24,1.0,0.0,0.0,0.0,2.220446049250313e-16
8023,distributed,4_to_5,a08e697467e7fa4bc36580e47a7096df88ae8bf5ca424b92078212e38b499825,1.0,True,7.473696799503799e-05,0.07599805031271634,0.06686448208927928,0.08091710085800946,1.0,0.1370468302522674,0.06309608710796316,0.4603980040386177,0.625,2.8546802251556534e-06,0.0,-2.297326968993874e-06,0.00015278110145644383,1.0,3.3306690738754696e-16
8023,distributed,5_to_6,a08e697467e7fa4bc36580e47a7096df88ae8bf5ca424b92078212e38b499825,1.0,True,7.473696799503799e-05,0.1370468302522674,0.10371501167318473,0.1612051345421674,1.0,0.19694195871662054,0.110824500353808,0.562726709310702,0.0,3.9524686983839e-06,0.0,-2.95647996806185e-06,1.3510001633445601e-05,1.0,3.3306690738754696e-16
8023,distributed,6_to_7,a08e697467e7fa4bc36580e47a7096df88ae8bf5ca424b92078212e38b499825,1.0,True,7.473696799503799e-05,0.19694195871662054,0.18684580523714095,0.20020421460212037,1.0,0.22290757604441885,0.12598090327072606,0.5651710251679459,0.0,7.8980392397423e-06,0.0,5.425054371864781e-07,0.00025881686313280843,1.0,3.3306690738754696e-16
8023,central_shared,4_to_5,d6dc9f69a7725b2e3fe523761d8f62a44dd9f1cb179b50a5c8c76acdd4c37381,1.0,True,0.00018123552486563058,0.04857443197430107,0.049905298541366036,0.0443638857534239,1.0,0.0790775128657425,0.034738775379436454,0.43930030321535046,1.0,3.231176634230448e-06,0.0,-3.1370193658467293e-06,-2.4539537882831303e-06,0.99658203125,2.220446049250313e-16
8023,central_shared,5_to_6,d6dc9f69a7725b2e3fe523761d8f62a44dd9f1cb179b50a5c8c76acdd4c37381,1.0,True,0.00018123552486563058,0.0790775128657425,0.08888164331671257,0.06315073575394109,1.0,0.12235165428147948,0.05271412501040213,0.43084113018308023,1.0,5.84075562212507e-06,0.0,-6.145443041424595e-07,1.3295905228536268e-05,1.0,3.3306690738754696e-16
8023,central_shared,6_to_7,d6dc9f69a7725b2e3fe523761d8f62a44dd9f1cb179b50a5c8c76acdd4c37381,1.0,True,0.00018123552486563058,0.12235165428147948,0.13593628304974312,0.09608766341467448,1.0,0.15916367379634033,0.08018336557916705,0.5037793088501248,1.0,7.15912398363943e-06,0.0,1.3549551652035916e-06,7.825777094351254e-05,1.0,3.3306690738754696e-16
8023,directional_relay,4_to_5,f655b6b2449d38283c182d6998ece2d02735dfca4eb712e07a33cc65bf405fd5,1.0,True,5.816435647009517e-05,0.04607525733153354,0.04836335759922249,0.03978569354512998,1.0,0.09305253857386334,0.038942799395956545,0.4185033529745617,0.4375,1.89984791602571e-06,0.0,8.205142448901965e-08,6.611574765259524e-07,0.804443359375,2.7755575615628914e-16
8023,directional_relay,5_to_6,f655b6b2449d38283c182d6998ece2d02735dfca4eb712e07a33cc65bf405fd5,1.0,True,5.816435647009517e-05,0.09305253857386334,0.0979872452690522,0.07839523256096703,1.0,0.16201894788754018,0.06389009831548531,0.3943372003614812,0.0,4.352022143558215e-06,0.0,1.5263986463347998e-06,0.0003260741053475847,0.981201171875,2.220446049250313e-16
8023,directional_relay,6_to_7,f655b6b2449d38283c182d6998ece2d02735dfca4eb712e07a33cc65bf405fd5,1.0,True,5.816435647009517e-05,0.16201894788754018,0.17933317977525445,0.13492130332491115,1.0,0.19805175855783297,0.1188618466557543,0.6001554720911279,1.0,2.2824749628002434e-05,0.0,2.7557429380581696e-05,0.0009651762259772279,0.988037109375,3.3306690738754696e-16
8023,four_channel_crossbar,4_to_5,1c9e80d1841bef8e310af034f6a997204f89b829ab7ff4037585d09f96afed8f,1.0,True,0.00012741790479805219,0.06726612075183086,0.08111740146652974,0.04443721876942987,1.0,0.10963121395603095,0.060927679001969444,0.55575120263108,1.0,1.6187690833658723e-07,0.0,-6.428588499097264e-08,1.874966151379301e-07,0.99462890625,2.220446049250313e-16
8023,four_channel_crossbar,5_to_6,1c9e80d1841bef8e310af034f6a997204f89b829ab7ff4037585d09f96afed8f,1.0,True,0.00012741790479805219,0.10963121395603095,0.13562494468521802,0.0698267719509137,1.0,0.15259894587810402,0.0776856527245895,0.5090838097049816,0.0,2.467190731531966e-07,0.0,-7.168952665707448e-08,7.240630957081534e-07,0.99560546875,4.440892098500626e-16
8023,four_channel_crossbar,6_to_7,1c9e80d1841bef8e310af034f6a997204f89b829ab7ff4037585d09f96afed8f,1.0,True,0.00012741790479805219,0.15259894587810402,0.19243160733111087,0.08954245346904169,1.0,0.1875576356623479,0.10609637370597552,0.565673443959255,0.0,2.9177286466366875e-06,0.0,3.792966000421912e-06,3.5734006780994135e-05,1.0,3.3306690738754696e-16
8023,dual_independent_relay,4_to_5,4a71ff4fad40d79b54fed4bb1200636546495dbfe3408cde37e13ab6b1d127e8,0.999755859375,True,2.1189643298552394e-20,1.833136277877959e-17,2.592446185853144e-17,0.0,0.0,2.07206429578494e-17,2.157271845287345e-17,2.157271845287345e-05,1.0,1.6206908027997313e-23,1.0,0.0,0.0,0.0,2.220446049250313e-16
8023,dual_independent_relay,5_to_6,4a71ff4fad40d79b54fed4bb1200636546495dbfe3408cde37e13ab6b1d127e8,0.999755859375,True,2.1189643298552394e-20,2.07206429578494e-17,2.930341429208118e-17,0.0,0.0,2.1202910565617196e-17,2.1325965954343775e-17,2.1325965954343775e-05,0.0,1.0444368118037354e-23,0.65625,0.0,0.0,0.0,2.220446049250313e-16
8023,dual_independent_relay,6_to_7,4a71ff4fad40d79b54fed4bb1200636546495dbfe3408cde37e13ab6b1d127e8,0.999755859375,True,2.1189643298552394e-20,2.1202910565617196e-17,2.9985443683679634e-17,0.0,0.0,2.2274309561986514e-17,1.9204701415476382e-17,1.920470141547638e-05,1.0,2.2699946747445023e-23,1.0,0.0,0.0,0.0,2.220446049250313e-16
8024,distributed,4_to_5,bc576015646558774dcbd83bfc9faf73e8f3e57fe4c77e67dbed2caa7e9b3de1,1.0,True,0.0002794077889671776,0.09481034019037664,0.08456716492784859,0.09697831304445197,1.0,0.17365709424063827,0.08472053398577073,0.4878610594990878,1.0,6.932797470634254e-06,0.0,-1.1141642158767263e-06,0.0008267180220290514,0.998046875,3.3306690738754696e-16
8024,distributed,5_to_6,bc576015646558774dcbd83bfc9faf73e8f3e57fe4c77e67dbed2caa7e9b3de1,1.0,True,0.0002794077889671776,0.17365709424063827,0.1583508831012078,0.1775812862281846,1.0,0.2251470677714898,0.12523834423568697,0.5562512782213804,0.0,6.943414586539125e-06,0.0,-5.1670230356766816e-06,0.00020403549214703665,1.0,3.3306690738754696e-16
8024,distributed,6_to_7,bc576015646558774dcbd83bfc9faf73e8f3e57fe4c77e67dbed2caa7e9b3de1,1.0,True,0.0002794077889671776,0.2251470677714898,0.21493103521892315,0.22788155684257919,1.0,0.2737058859844018,0.1522835097598344,0.5563764520888413,0.0,1.214837568508495e-05,0.0,-1.3586682438073435e-05,0.00023852206145093664,1.0,2.498001805406602e-16
8024,central_shared,4_to_5,89b7424101687053c09584d6b30e6d7a2732a324d50fe9ac0ac560ed3a231c42,0.999755859375,True,0.00024081810247978227,0.06753641077253969,0.04985544739073002,0.07455678769689636,1.0,0.12366650885938542,0.05805194320713797,0.46942332036837664,0.0,3.8464983046270086e-07,0.0,-1.927700662115088e-07,0.0001527611244615942,0.95166015625,2.7755575615628914e-16
8024,central_shared,5_to_6,89b7424101687053c09584d6b30e6d7a2732a324d50fe9ac0ac560ed3a231c42,0.999755859375,True,0.00024081810247978227,0.12366650885938542,0.08842529087629417,0.1379964295543678,1.0,0.16669816668169066,0.08532307624849503,0.5118417193598718,0.0,1.2962564757139416e-06,0.0,1.3089628215010875e-06,0.000980465075658685,0.99609375,2.7755575615628914e-16
8024,central_shared,6_to_7,89b7424101687053c09584d6b30e6d7a2732a324d50fe9ac0ac560ed3a231c42,0.999755859375,True,0.00024081810247978227,0.16669816668169066,0.14053089209691882,0.17378013942594778,1.0,0.1969798102850169,0.12694842217065858,0.6444742838718979,1.0,3.4371331046599516e-06,0.0,4.3181862123916045e-06,0.008038764999461549,1.0,3.3306690738754696e-16
8024,directional_relay,4_to_5,30827627fa908c363163e9c9af912c21eaf5eac33d0f76bda90159aaab8216b3,1.0,True,0.00019623467713510102,0.07094289603790949,0.06776035748276425,0.062057198043049974,1.0,0.14351043617953801,0.04885452122076544,0.34042486749636963,0.0,1.078164763060117e-06,0.0,-6.259450169807236e-07,9.984869071795824e-06,0.99755859375,2.5934115965853266e-16
8024,directional_relay,5_to_6,30827627fa908c363163e9c9af912c21eaf5eac33d0f76bda90159aaab8216b3,1.0,True,0.00019623467713510102,0.14351043617953801,0.14615609687854852,0.12749491858883377,1.0,0.21137569426036495,0.09268207593662862,0.4384708292073836,0.0,2.367505552404598e-06,0.0,-9.221121773545566e-07,4.399475865406649e-05,1.0,2.220446049250313e-16
8024,directional_relay,6_to_7,30827627fa908c363163e9c9af912c21eaf5eac33d0f76bda90159aaab8216b3,1.0,True,0.00019623467713510102,0.21137569426036495,0.219164736802202,0.18962271358246818,1.0,0.2504645567645646,0.1390056977943443,0.5549914909717504,0.0,1.166917257012491e-05,0.0,1.2890174525348516e-05,0.000379950885577657,1.0,3.3306690738754696e-16
8024,four_channel_crossbar,4_to_5,99e1b40d32ad993a9c7bd8640f7b45de5a36bb95274f128fdaa9cfec78bf368d,1.0,True,0.000208986925036672,0.07110556981093813,0.03648013811427943,0.0897161193682689,1.0,0.12009696288083814,0.05218258816963453,0.4345038119024776,0.0,1.5473522398900994e-07,0.0,-4.438800344639139e-08,1.4776795389162071e-06,0.90087890625,3.3306690738754696e-16
8024,four_channel_crossbar,5_to_6,99e1b40d32ad993a9c7bd8640f7b45de5a36bb95274f128fdaa9cfec78bf368d,1.0,True,0.000208986925036672,0.12009696288083814,0.08827520898415359,0.13967632129288865,1.0,0.17107019527851644,0.09491412730722495,0.5548256208669015,1.0,4.999101326353073e-07,0.0,4.864128519145556e-07,0.0004954800284406321,0.9755859375,3.3306690738754696e-16
8024,four_channel_crossbar,6_to_7,99e1b40d32ad993a9c7bd8640f7b45de5a36bb95274f128fdaa9cfec78bf368d,1.0,True,0.000208986925036672,0.17107019527851644,0.12986999977927763,0.19654934480176228,1.0,0.21060737923910003,0.11364652823745175,0.539613230305811,0.0,3.270245009337789e-06,0.0,4.388018807787162e-06,0.0011711821626230483,0.989013671875,2.914335439641036e-16
8024,dual_independent_relay,4_to_5,e3d67809109cf7748ff9987bfd17e28783f9f02b9e631d3853b7dc2fab7d4c11,0.99951171875,True,2.6441524057704605e-20,1.5204761291384036e-17,2.1502779630920754e-17,0.0,0.0,2.2560763318677544e-17,1.7166800798281276e-17,1.7166800798281278e-05,0.09375,1.9283648030142458e-23,0.96875,0.0,0.0,0.0,2.220446049250313e-16
8024,dual_independent_relay,5_to_6,e3d67809109cf7748ff9987bfd17e28783f9f02b9e631d3853b7dc2fab7d4c11,0.99951171875,True,2.6441524057704605e-20,2.2560763318677544e-17,3.190573746276322e-17,0.0,0.0,3.002075393683015e-17,2.4415862393941984e-17,2.4415862393941983e-05,0.6875,2.0306583950418808e-23,0.90625,0.0,0.0,0.0,2.220446049250313e-16
8024,dual_independent_relay,6_to_7,e3d67809109cf7748ff9987bfd17e28783f9f02b9e631d3853b7dc2fab7d4c11,0.99951171875,True,2.6441524057704605e-20,3.002075393683015e-17,4.245575737013068e-17,0.0,0.0,3.016528326472354e-17,2.9008402493471517e-17,2.9008402493471516e-05,0.9375,3.018495684834415e-23,1.0,0.0,0.0,0.0,2.220446049250313e-16
8025,distributed,4_to_5,4bb3f421a9deaf9ea1ff32256e45030460fb15e3f166b48963d413e02abf439b,1.0,True,0.00012309710927134332,0.06486530529403489,0.06735785552345584,0.057403347129441104,1.0,0.10650213212408126,0.06856525741431437,0.643792345250251,1.0,1.6743207152383621e-06,0.0,-2.1415576460119375e-06,1.9633962111043585e-05,0.9345703125,3.3306690738754696e-16
8025,distributed,5_to_6,4bb3f421a9deaf9ea1ff32256e45030460fb15e3f166b48963d413e02abf439b,1.0,True,0.00012309710927134332,0.10650213212408126,0.09081864776734495,0.11693685238845968,1.0,0.18309451602805463,0.09573196173933576,0.5228554290761349,1.0,1.9330233217500076e-06,0.0,-2.1956773204694086e-06,5.8798769076194434e-05,0.9951171875,2.7755575615628914e-16
8025,distributed,6_to_7,4bb3f421a9deaf9ea1ff32256e45030460fb15e3f166b48963d413e02abf439b,1.0,True,0.00012309710927134332,0.18309451602805463,0.13710290145258103,0.2073330918270484,1.0,0.24348590245411839,0.12980810506992504,0.5331236994075483,0.0,2.162034790892451e-06,0.0,-2.5387657093296163e-06,0.0008013776871885247,0.99755859375,3.0531133177191805e-16
8025,central_shared,4_to_5,5e9a72447e86cf0db25d2a7db9b6416478ff20db77b6cb08ef341cf13d955467,1.0,True,0.00013788869972956966,0.056681023673158075,0.05147277711414434,0.06014994858376718,1.0,0.10500215993904215,0.05084691040537434,0.4842463282173715,1.0,1.179360807059439e-06,0.0,-1.4451804250662911e-06,1.7689660512690203e-06,0.9892578125,2.220446049250313e-16
8025,central_shared,5_to_6,5e9a72447e86cf0db25d2a7db9b6416478ff20db77b6cb08ef341cf13d955467,1.0,True,0.00013788869972956966,0.10500215993904215,0.07828083865493131,0.11809109073857973,1.0,0.1417754898110522,0.08569872838672239,0.6044678702992687,1.0,1.679843170913465e-06,0.0,-1.8242499732258886e-06,0.0006742203774508117,0.998046875,2.498001805406602e-16
8025,central_shared,6_to_7,5e9a72447e86cf0db25d2a7db9b6416478ff20db77b6cb08ef341cf13d955467,1.0,True,0.00013788869972956966,0.1417754898110522,0.11789319647936258,0.14675149499675091,1.0,0.17607793561836094,0.09869164454145038,0.560499782070134,1.0,2.9702152003388e-06,0.0,-3.196495963322006e-07,0.001805048581481097,0.995849609375,2.220446049250313e-16
8025,directional_relay,4_to_5,4eaf116c718102d4ed9c08654690871b0c3e4c6d1f060bca3e79aca5494af86f,1.0,True,4.4733813985519606e-05,0.030132089035306564,0.026703505419807826,0.030519066507391546,1.0,0.08869540555042536,0.028336693157465325,0.3194832131564613,1.0,1.0802156572882853e-07,0.0,5.34513264416877e-09,1.3910044840307313e-07,0.99560546875,2.220446049250313e-16
8025,directional_relay,5_to_6,4eaf116c718102d4ed9c08654690871b0c3e4c6d1f060bca3e79aca5494af86f,1.0,True,4.4733813985519606e-05,0.08869540555042536,0.07274742736164747,0.09461825990413944,1.0,0.12219539225480464,0.060353503327108045,0.4939098129106009,0.0,2.391024437373411e-07,0.0,1.0533676199191213e-07,9.614626083569013e-07,1.0,2.220446049250313e-16
8025,directional_relay,6_to_7,4eaf116c718102d4ed9c08654690871b0c3e4c6d1f060bca3e79aca5494af86f,1.0,True,4.4733813985519606e-05,0.12219539225480464,0.08261907592964565,0.14796085862008312,1.0,0.16488799537551674,0.08429550829084956,0.5112288987374403,1.0,4.183818048598925e-07,0.0,2.4153031450060663e-07,7.087070874653089e-07,1.0,3.3306690738754696e-16
8025,four_channel_crossbar,4_to_5,5ef768e01a25612e60089117e966554cf43651beb5b23509f641626973265a6f,1.0,True,4.462836480255881e-05,0.035568763318854536,0.041068672660934356,0.025931327256206418,1.0,0.07048024026372914,0.0299067438955167,0.42432806391705,1.0,1.7623418155793354e-05,0.78125,2.4354089452212074e-05,2.2683834386282424e-05,0.87109375,2.220446049250313e-16
8025,four_channel_crossbar,5_to_6,5ef768e01a25612e60089117e966554cf43651beb5b23509f641626973265a6f,1.0,True,4.462836480255881e-05,0.07048024026372914,0.0771378111672282,0.052222239327054984,1.0,0.12951156941446346,0.05108147169534279,0.3944162820842025,1.0,8.53223234040886e-05,0.40625,0.00011704139645728919,0.00015720601959404978,0.975341796875,2.7755575615628914e-16
8025,four_channel_crossbar,6_to_7,5ef768e01a25612e60089117e966554cf43651beb5b23509f641626973265a6f,1.0,True,4.462836480255881e-05,0.12951156941446346,0.15551015946358143,0.09003054394412909,1.0,0.19303388542115318,0.09402225274081448,0.4870764142558738,1.0,6.862844679340762e-05,0.0,5.2661650783233044e-05,0.000351733600232175,0.987548828125,3.3306690738754696e-16
8025,dual_independent_relay,4_to_5,1066432ef9235f1cb1a6ecba003b114cde8b79b63ea74865afdb0946ac96c0dd,1.0,True,1.0395605065036764e-20,1.1441293762290107e-17,1.618043280972536e-17,0.0,0.0,1.681141541337836e-17,1.8021620573613772e-17,1.8021620573613773e-05,1.0,4.370987819779161e-24,1.0,0.0,0.0,0.0,2.220446049250313e-16
8025,dual_independent_relay,5_to_6,1066432ef9235f1cb1a6ecba003b114cde8b79b63ea74865afdb0946ac96c0dd,1.0,True,1.0395605065036764e-20,1.681141541337836e-17,2.377493168028777e-17,0.0,0.0,2.1612632030853618e-17,2.160716694682565e-17,2.160716694682565e-05,1.0,1.4238169410995767e-23,1.0,0.0,0.0,0.0,2.220446049250313e-16
8025,dual_independent_relay,6_to_7,1066432ef9235f1cb1a6ecba003b114cde8b79b63ea74865afdb0946ac96c0dd,1.0,True,1.0395605065036764e-20,2.1612632030853618e-17,3.056487733661235e-17,0.0,0.0,2.638359602517329e-17,2.1777059394121987e-17,2.1777059394121987e-05,1.0,5.907242893784607e-24,0.0,0.0,0.0,0.0,2.220446049250313e-16
8026,distributed,4_to_5,ae1ea1d85302cad21024b9646f6644c8ac1cb593435c80e9fd3923c95ce47c60,1.0,True,8.464022953480704e-05,0.07881171928039811,0.06727676842762259,0.08394313060636371,1.0,0.13759122793021933,0.07192453889115512,0.5227407297188474,1.0,3.1675546625419813e-06,0.0,3.2238742567425035e-06,0.0014206235031272863,1.0,2.949029909160572e-16
8026,distributed,5_to_6,ae1ea1d85302cad21024b9646f6644c8ac1cb593435c80e9fd3923c95ce47c60,1.0,True,8.464022953480704e-05,0.13759122793021933,0.1067671982875101,0.15796026612834188,1.0,0.2301000331811718,0.12064987105854338,0.5243366086937865,1.0,3.313103016305075e-05,0.03125,4.7807439883175185e-05,0.0032948043505686623,0.99853515625,3.3306690738754696e-16
8026,distributed,6_to_7,ae1ea1d85302cad21024b9646f6644c8ac1cb593435c80e9fd3923c95ce47c60,1.0,True,8.464022953480704e-05,0.2301000331811718,0.23220519968957176,0.21032269517719068,1.0,0.3375631724646208,0.17658216070115196,0.5231084878480312,0.0,2.33057003816879e-05,0.0,3.154123797676839e-05,0.006151403136752786,1.0,3.3306690738754696e-16
8026,central_shared,4_to_5,f4b7d87edca9bfbdfeb69b6467bf9b3277d10c4a8c59c541f698ee2aa98597d7,1.0,True,0.00014775856062176923,0.09797802331229558,0.09732404461595662,0.09404474479330778,1.0,0.1669113649331846,0.07974586823604352,0.4777737469702328,0.0,1.4643051386121017e-06,0.0,1.5827188909151706e-07,0.0010486087323712974,0.994384765625,2.7755575615628914e-16
8026,central_shared,5_to_6,f4b7d87edca9bfbdfeb69b6467bf9b3277d10c4a8c59c541f698ee2aa98597d7,1.0,True,0.00014775856062176923,0.1669113649331846,0.14901643731083847,0.17856783413092064,1.0,0.23725257979045067,0.12531277661300358,0.5281829884576343,0.03125,1.2145133930433812e-06,0.0,-1.4004553281607598e-06,0.0003311827949973662,0.998046875,3.3306690738754696e-16
8026,central_shared,6_to_7,f4b7d87edca9bfbdfeb69b6467bf9b3277d10c4a8c59c541f698ee2aa98597d7,1.0,True,0.00014775856062176923,0.23725257979045067,0.2064140941262773,0.25263683032856554,1.0,0.26613190017153876,0.15201703708244768,0.571209377697537,0.0,1.8624316698472027e-06,0.0,-1.581881519348465e-06,0.0004853254979817075,1.0,3.0531133177191805e-16
8026,directional_relay,4_to_5,3196ba39198cdd2ad0cc876657d3f6819ef9bd2d3550caa89642f1078e841efd,0.999755859375,True,7.222557692754708e-05,0.05220988420435836,0.04093743066813017,0.05353048193018995,1.0,0.10603327608681887,0.04241849074716195,0.40004885553503183,0.0,3.7453482311553125e-07,0.0,-3.671618720625638e-07,-7.95981351090654e-08,0.998779296875,3.3306690738754696e-16
8026,directional_relay,5_to_6,3196ba39198cdd2ad0cc876657d3f6819ef9bd2d3550caa89642f1078e841efd,0.999755859375,True,7.222557692754708e-05,0.10603327608681887,0.09718465400061707,0.0972913765030257,1.0,0.143584588010107,0.07449081684583332,0.5187939588654867,1.0,7.675847442070313e-07,0.0,-3.385434775368413e-07,5.676702739634692e-07,1.0,2.7755575615628914e-16
8026,directional_relay,6_to_7,3196ba39198cdd2ad0cc876657d3f6819ef9bd2d3550caa89642f1078e841efd,0.999755859375,True,7.222557692754708e-05,0.143584588010107,0.13388754853280524,0.1369195710008217,1.0,0.1750422800489269,0.09979216928994294,0.5701032302712782,1.0,1.4146742397436928e-06,0.0,2.7527442216627204e-07,2.1016510474352916e-05,1.0,3.3306690738754696e-16
8026,four_channel_crossbar,4_to_5,4bc06c0612ebf4239fe3e527a8057f44fa78eae0b7f175de78fce795376270ba,1.0,True,7.893853320555021e-05,0.09895694265240068,0.10054220296058367,0.09438422095087294,1.0,0.18076318485601703,0.08011146245029604,0.4431846147992307,0.0,8.168307392808182e-06,0.0,-1.7768540841490716e-06,0.0005011686961128982,0.99609375,2.914335439641036e-16
8026,four_channel_crossbar,5_to_6,4bc06c0612ebf4239fe3e527a8057f44fa78eae0b7f175de78fce795376270ba,1.0,True,7.893853320555021e-05,0.18076318485601703,0.20192881966678525,0.14701470356783602,1.0,0.2629409931974997,0.14680682063665806,0.5583261052276806,1.0,2.150417444606586e-05,0.0,1.3891753209666722e-05,0.0036895686291728096,1.0,4.440892098500626e-16
8026,four_channel_crossbar,6_to_7,4bc06c0612ebf4239fe3e527a8057f44fa78eae0b7f175de78fce795376270ba,1.0,True,7.893853320555021e-05,0.2629409931974997,0.2784983369557806,0.23152008627999873,1.0,0.308550312430204,0.19641325778083607,0.636568008095166,0.0,0.00013996169520997728,0.0,0.00019647387443929578,0.018307275978594235,1.0,3.3306690738754696e-16
8026,dual_independent_relay,4_to_5,2d7746df14f18c4cc40026f6200acc666c43f946519d5cdf91a4706649ae55ac,0.999267578125,True,2.1526177436646475e-20,1.400688707530044e-17,1.98087296685183e-17,0.0,0.0,2.1705984666104127e-17,1.933406787505236e-17,1.933406787505236e-05,0.9375,5.0286576644376445e-22,1.0,0.0,0.0,0.0,2.220446049250313e-16
8026,dual_independent_relay,5_to_6,2d7746df14f18c4cc40026f6200acc666c43f946519d5cdf91a4706649ae55ac,0.999267578125,True,2.1526177436646475e-20,2.1705984666104127e-17,3.0696897899466894e-17,0.0,0.0,2.5660011618247452e-17,2.7583428949144122e-17,2.7583428949144122e-05,0.375,3.3821360758988036e-22,0.0,0.0,0.0,0.0,2.220446049250313e-16
