training_seed,architecture,heldout_both_correct,task_competent,transition,component_norm,next_component_norm,transported_component_norm,transport_fraction_of_next,transport_alignment_with_next,random_transport_median,transport_selectivity_over_random,transport_percentile,matched_own_history_transport,transport_selectivity_over_own_history,erase_cross_entropy_increase,random_action_loss_median,action_loss_selectivity_over_random,action_loss_percentile,matched_own_history_action_loss,action_loss_selectivity_over_own_history,erase_probability_response,random_probability_response_median,probability_response_selectivity_over_random,probability_response_percentile,exchange_cross_entropy_increase,erase_bilateral_fraction,exchange_bilateral_fraction,random_bilateral_median,reentry_state_reconstruction_error
3012,directional_relay,1.0,True,6_to_7,0.634021243109847,0.7083014117814237,0.6990283952778318,0.9869080925869261,0.9670389939056675,0.37913801140678904,0.31989038387104274,1.0,0.3702125386235427,0.3288158566542891,3.3828485823957912,0.46330418736408613,2.9195443950317053,1.0,0.7168775197653394,2.665971062630452,0.39494832924653434,0.054541461774267226,0.3404068674722671,1.0,8.977423573339966,1.0,1.0,0.999755859375,2.220446049250313e-16
3012,four_channel_crossbar,1.0,True,4_to_5,0.4202020323125817,0.5396767166575399,0.5348222961633096,0.991004947324213,0.9820535282108032,0.29473784572243567,0.2400844504408739,1.0,0.27085338310523777,0.2639689130580718,4.84613168763296,0.6234032406609349,4.222728446972026,1.0,0.0561021182536652,4.7900295693792945,0.45588994451238807,0.05888802263208476,0.3970019218803033,1.0,9.577505794175933,1.0,1.0,0.999755859375,2.220446049250313e-16
3012,four_channel_crossbar,1.0,True,5_to_6,0.5396767166575399,0.6677924459979303,0.6692171038758536,1.0021333842370654,0.9895514835456974,0.35348062146765363,0.3157364824082,1.0,0.3121158747405186,0.35710122913533504,5.173043251331513,0.6435571219503644,4.529486129381148,1.0,0.1909276356995739,4.982115615631939,0.4469022737477009,0.06789031889238853,0.37901195485531236,1.0,10.059205329805959,1.0,1.0,0.9998779296875,2.220446049250313e-16
3012,four_channel_crossbar,1.0,True,6_to_7,0.6677924459979303,0.7612413409746073,0.7646434020903548,1.0044690966354926,0.9884865652718107,0.4023244021266163,0.36231899996373845,1.0,0.39597721672770225,0.3686661853626525,4.534897330256796,0.42654560277053893,4.108351727486257,1.0,0.5654948626917291,3.969402467565067,0.43859874869980836,0.05584003019271738,0.382758718507091,1.0,9.999640632327553,1.0,0.999755859375,1.0,2.220446049250313e-16
3013,independent,0.111572265625,False,4_to_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
3013,independent,0.111572265625,False,5_to_6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
3013,independent,0.111572265625,False,6_to_7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
3013,distributed,1.0,True,4_to_5,0.275527036681679,0.42440791851748494,0.3488810757512595,0.822041862390195,0.603822038497628,0.250272292637447,0.09860878311381249,1.0,0.32715556493793235,0.02172551081332713,0.7653367891233533,0.06784895252325196,0.6974878366001014,1.0,0.8788714566706051,-0.11353466754725172,0.06330023885968832,0.011711753400222413,0.0515884854594659,1.0,2.415405418709293,1.0,0.99951171875,0.999755859375,2.220446049250313e-16
3013,distributed,1.0,True,5_to_6,0.42440791851748494,0.5691842842682759,0.4639315649113402,0.8150814731431928,0.713842314981963,0.3348815090437438,0.12905005586759638,1.0,0.412660005886276,0.051271559025064195,0.8803512321444222,0.13403477516708862,0.7463164569773336,1.0,1.2764912789572114,-0.39614004681278914,0.14881806617275314,0.02255817678589945,0.1262598893868537,1.0,2.53509931394254,1.0,1.0,1.0,2.498001805406602e-16
3013,distributed,1.0,True,6_to_7,0.5691842842682759,0.6670456306770705,0.5738353878215515,0.8602640680504753,0.6845559553698899,0.4127634192976002,0.16107196852395134,1.0,0.5601928517778485,0.013642536043703024,0.953305101505759,0.16636043087170763,0.7869446706340514,1.0,1.7354824307806063,-0.7821773292748473,0.17821522512230978,0.029568235858355225,0.14864698926395456,1.0,2.7808487648087614,1.0,1.0,1.0,2.220446049250313e-16
3013,central_shared,1.0,True,4_to_5,0.32795244718392563,0.5050685154684131,0.4692848994797431,0.9291509668634098,0.8162782251664309,0.25921225441405293,0.21007264506569018,1.0,0.31211011289462337,0.15717478658511974,3.539889060054913,0.15749273051312884,3.382396329541784,1.0,1.0390091280475793,2.500879932007334,0.303499940065268,0.022131513926703344,0.2813684261385646,1.0,6.034010376927701,1.0,0.9990234375,0.9990234375,2.220446049250313e-16
3013,central_shared,1.0,True,5_to_6,0.5050685154684131,0.645265379882958,0.618322817494428,0.9582457648767442,0.9074909018743267,0.33914225550195876,0.2791805619924692,1.0,0.43431793122628437,0.1840048862681436,3.7938398081824922,0.30890651136804637,3.4849332968144457,1.0,1.2203995928005305,2.5734402153819618,0.2924707527197313,0.042669754341070704,0.24980099837866057,1.0,7.21326485418772,1.0,0.99951171875,0.99951171875,2.220446049250313e-16
3013,central_shared,1.0,True,6_to_7,0.645265379882958,0.7434172280180769,0.71788963628834,0.9656618238485104,0.9189311552851326,0.4103079410280616,0.3075816952602784,1.0,0.5399980150932024,0.17789162119513757,2.4819031381212175,0.27344252371374067,2.208460614407477,1.0,1.263736814210106,1.2181663239111116,0.31860604365068235,0.0425574153834663,0.27604862826721605,1.0,7.170119735601241,1.0,1.0,0.999755859375,2.220446049250313e-16
3013,directional_relay,1.0,True,4_to_5,0.4036330698314568,0.5744390710441912,0.4369892065192701,0.7607233361145325,0.830514608326045,0.2698606870986294,0.16712851942064066,1.0,0.4157574297087504,0.021231776810519687,0.7262149239815067,0.33662854098403266,0.389586382997474,1.0,2.357987371551372,-1.6317724475698654,0.12671773892639407,0.03960635362854702,0.08711138529784705,1.0,2.042421916361363,1.0,1.0,1.0,2.220446049250313e-16
3013,directional_relay,1.0,True,5_to_6,0.5744390710441912,0.6832962535182088,0.5824539392412215,0.8524178732756654,0.8792880786500843,0.366244363903767,0.21620957533745444,1.0,0.4920316000559752,0.09042233918524628,2.194300052437287,0.4031587881305088,1.7911412643067783,1.0,1.9865186066840668,0.20778144575322033,0.24728987258486848,0.05079588323620285,0.19649398934866563,1.0,4.700090825523019,1.0,0.999755859375,1.0,2.220446049250313e-16
3013,directional_relay,1.0,True,6_to_7,0.6832962535182088,0.7606792011644113,0.7038806870471257,0.9253318428710273,0.9167040240262068,0.4325887469300892,0.2712919401170365,1.0,0.5287763728628346,0.17510431418429107,3.027574584519034,0.36472464642766533,2.6628499380913686,1.0,1.5456038799013556,1.4819707046176784,0.3261731287939959,0.05226896061657597,0.2739041681774199,1.0,6.692732982094559,1.0,1.0,1.0,2.220446049250313e-16
3013,four_channel_crossbar,1.0,True,4_to_5,0.2788640861992303,0.47133734337412286,0.31289465533487903,0.6638443987802589,0.7624870210168316,0.2224939643666374,0.09040069096824163,1.0,0.3262630595336766,-0.01336840419879759,0.12062271655757037,0.19189568436838533,-0.07127296781081496,0.0,1.2768997199381762,-1.1562770033806058,0.026840401688376193,0.02490115355517638,0.0019392481331998133,0.984375,0.5639530605156223,1.0,0.99853515625,0.9990234375,2.636779683484747e-16
3013,four_channel_crossbar,1.0,True,5_to_6,0.47133734337412286,0.6353724796219196,0.5253048134407661,0.8267667081730553,0.9040310539690901,0.33722829107216773,0.18807652236859834,1.0,0.46338797177300384,0.061916841667762235,0.6108746356852022,0.35672104355796497,0.2541535921272372,1.0,1.8092446743489734,-1.1983700386637712,0.1274644919728153,0.04537102278001874,0.08209346919279657,1.0,3.2039717323998507,1.0,0.99951171875,0.9996337890625,2.220446049250313e-16
3013,four_channel_crossbar,1.0,True,6_to_7,0.6353724796219196,0.7719925944299032,0.7155646397110367,0.9269060932371546,0.9453256791555619,0.41873904389244293,0.29682559581859375,1.0,0.505870453062593,0.20969418664844364,2.186125091399126,0.34239649213141854,1.8437285992677075,1.0,0.45216885621474373,1.7339562351843825,0.2989674652611784,0.053303341198781315,0.24566412406239707,1.0,6.425104648034753,1.0,1.0,0.999755859375,2.498001805406602e-16
3014,independent,0.120849609375,False,4_to_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
3014,independent,0.120849609375,False,5_to_6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
3014,independent,0.120849609375,False,6_to_7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
3014,distributed,1.0,True,4_to_5,0.31191731542390605,0.4229764869180175,0.31030182012085644,0.7336148219061643,0.5980966185675219,0.27067250395687054,0.039629316163985906,1.0,0.37375413773182337,-0.06345231761096692,0.613220028773873,0.16993573667812892,0.44328429209574416,1.0,1.6761397561770899,-1.0629197274032167,0.07770080340722384,0.027190847204180163,0.050509956203043674,1.0,1.4320294777630689,1.0,0.999267578125,0.999755859375,2.220446049250313e-16
3014,distributed,1.0,True,5_to_6,0.4229764869180175,0.5676716575863995,0.3972089379685944,0.6997159936739299,0.6730354150864781,0.3467827560660962,0.0504261819024982,1.0,0.4629693285963675,-0.06576039062777311,0.3666218546875476,0.19770505970125923,0.16891679498628837,1.0,1.2763244094416104,-0.9097025547540628,0.05392432427648569,0.03325130164413413,0.02067302263235156,1.0,1.0998677241593076,1.0,0.999755859375,1.0,2.220446049250313e-16
3014,distributed,1.0,True,6_to_7,0.5676716575863995,0.6581375419292895,0.5563608813703775,0.8453565492396012,0.7174896957901971,0.4273416359494543,0.12901924542092325,1.0,0.5926074154802117,-0.03624653410983414,1.050097073860337,0.28334032018189104,0.766756753678446,1.0,1.5462411211923368,-0.4961440473319998,0.13483493511484393,0.04593085745907864,0.08890407765576529,1.0,2.20703530970029,1.0,0.999755859375,1.0,2.498001805406602e-16
3014,central_shared,1.0,True,4_to_5,0.2573648992957457,0.3878537440553748,0.2879707599260206,0.7424725539968137,0.8058391680508745,0.20874878178035436,0.07922197814566626,1.0,0.28085318835890677,0.007117571567113845,0.011094505478069694,0.02661019699330761,-0.015515691515237915,0.0,0.5666044964121892,-0.5555099909341196,0.005663952952731165,0.005310699753422294,0.00035325319930887104,0.8125,0.8500601741585145,1.0,0.996826171875,0.992919921875,2.220446049250313e-16
3014,central_shared,1.0,True,5_to_6,0.3878537440553748,0.5660538744459491,0.48377067373511773,0.8546371565933193,0.892168292758193,0.28700208507790936,0.19676858865720837,1.0,0.35624746829741183,0.1275232054377059,0.8601737656395503,0.11236606811788853,0.7478076975216618,1.0,0.7033366049833296,0.15683716065622066,0.10803182434102175,0.016955578220998174,0.09107624612002357,1.0,3.0259771611584254,1.0,0.998291015625,0.997802734375,2.220446049250313e-16
3014,central_shared,1.0,True,6_to_7,0.5660538744459491,0.6976552680659763,0.6451153290227708,0.9246906868647957,0.9305709208437855,0.38018520477907153,0.26493012424369927,1.0,0.44813022173299444,0.19698510728977636,2.482925950098848,0.2401262452205072,2.242799704878341,1.0,0.7465713478488021,1.7363546022500458,0.32315232897438523,0.0377283753596459,0.2854239536147393,1.0,6.391095991199817,1.0,0.999267578125,0.9990234375,2.636779683484747e-16
3014,directional_relay,1.0,True,4_to_5,0.3702944671546306,0.5298465512952724,0.47027623100684957,0.8875706180538571,0.8969382852395285,0.25159229140791706,0.2186839395989325,1.0,0.32975332109499533,0.14052290991185423,1.0236350472028752,0.20755985075041902,0.8160751964524562,1.0,1.9456830918065136,-0.9220480446036383,0.18867575725039978,0.027920911528553964,0.1607548457218458,1.0,3.763758274519259,1.0,0.98779296875,0.983642578125,2.220446049250313e-16
3014,directional_relay,1.0,True,5_to_6,0.5298465512952724,0.6563898251320694,0.6222813268747456,0.94803621727308,0.9055164107817433,0.3393072803719099,0.2829740465028357,1.0,0.4125315094780305,0.20974981739671505,2.009722261683293,0.25540696540918156,1.7543152962741113,1.0,1.6364743677873805,0.3732478938959123,0.2821659733375996,0.03699558397147863,0.24517038936612096,1.0,6.9890615743935465,1.0,0.98828125,0.9908447265625,2.220446049250313e-16
3014,directional_relay,1.0,True,6_to_7,0.6563898251320694,0.7409861374180234,0.7383947873066676,0.9965028359094741,0.9502698009074295,0.4017066428521959,0.3366881444544717,1.0,0.43559523657421173,0.3027995507324559,2.7869321871439734,0.2697561905963224,2.517175996547651,1.0,0.580608436843197,2.2063237503007764,0.4058167237970827,0.0396052575896972,0.36621146620738554,1.0,8.259092258296965,1.0,0.992431640625,0.994140625,2.220446049250313e-16
3014,four_channel_crossbar,1.0,True,4_to_5,0.37716454424121837,0.42696271572671596,0.47044823757513543,1.1018485227086035,0.8341143830818495,0.3294158502310516,0.14103238734408385,1.0,0.3764983505418264,0.09394988703330903,2.379430704913811,0.24876065175509976,2.1306700531587115,1.0,0.2614057968868652,2.1180249080269458,0.30654531785304023,0.04045783135993611,0.2660874864931041,1.0,5.42832854067353,1.0,1.0,1.0,2.220446049250313e-16
3014,four_channel_crossbar,1.0,True,5_to_6,0.42696271572671596,0.5137399344500371,0.5422371735182978,1.0554701652671157,0.7892007466179379,0.351799249836997,0.1904379236813008,1.0,0.42625005398667626,0.11598711953162155,1.428157161018184,0.21384651449042286,1.214310646527761,1.0,0.7854075609310939,0.6427496000870901,0.18463378502519953,0.03490481055449335,0.14972897447070618,1.0,3.1950336768383303,1.0,1.0,1.0,2.220446049250313e-16
3014,four_channel_crossbar,1.0,True,6_to_7,0.5137399344500371,0.6096547313393499,0.5528137309773289,0.9067652600068451,0.8086763663990275,0.3914022285810352,0.1614115023962937,1.0,0.5581567500041629,-0.005343019026833984,1.3875039812049812,0.21275340065219775,1.1747505805527834,1.0,0.9436566249893105,0.44384735621567073,0.23818394108481658,0.037427947521675914,0.20075599356314067,1.0,3.4457595879653207,1.0,1.0,1.0,2.220446049250313e-16
3015,independent,0.106689453125,False,4_to_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
3015,independent,0.106689453125,False,5_to_6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
3015,independent,0.106689453125,False,6_to_7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
3015,distributed,1.0,True,4_to_5,0.37287311920262856,0.42169221870756424,0.3712053194670577,0.8802754781787466,0.4922521899629977,0.3111398166906729,0.06006550277638478,1.0,0.4018573822811855,-0.0306520628141278,0.6212832384337581,0.2655747085668315,0.3557085298669266,1.0,1.3714136975191302,-0.7501304590853721,0.09145928125719023,0.04254352391343305,0.04891575734375718,1.0,1.99602529737097,1.0,1.0,0.998779296875,2.220446049250313e-16
3015,distributed,1.0,True,5_to_6,0.42169221870756424,0.567372395544877,0.3891288565792237,0.6858438296165664,0.5685991363376195,0.32026950005225074,0.06885935652697295,1.0,0.3961792491698481,-0.007050392590624399,0.5359780233885056,0.16491834177003922,0.3710596816184664,1.0,0.9377597643217831,-0.40178174093327745,0.09533657924790555,0.030647483818858828,0.06468909542904672,1.0,2.184510717617444,1.0,0.999755859375,0.99951171875,2.498001805406602e-16
3015,distributed,1.0,True,6_to_7,0.567372395544877,0.5978237168424699,0.5412610370477486,0.9053856877852408,0.6609603586658458,0.4062221848122646,0.13503885223548406,1.0,0.4474023494122888,0.09385868763545985,2.2467118066469,0.3444178691901757,1.902293937456724,1.0,0.8625832748528272,1.3841285317940728,0.25841362452816813,0.060487965711170724,0.19792565881699742,1.0,4.444365471065761,1.0,1.0,0.999267578125,2.498001805406602e-16
3015,central_shared,1.0,True,4_to_5,0.43309401257326235,0.6053111284480073,0.5888408715687802,0.9727904277566214,0.9752444265987289,0.3173341151648703,0.27150675640390987,1.0,0.3053220137132555,0.28351885785552466,3.4693030147408734,0.368254901036133,3.1010481137047403,1.0,0.3635789752325464,3.105724039508327,0.3325976190286038,0.04075323967147328,0.29184437935713053,1.0,9.403999272101585,1.0,1.0,1.0,2.220446049250313e-16
3015,central_shared,1.0,True,5_to_6,0.6053111284480073,0.7310327740284591,0.7236686496363176,0.9899264100683742,0.9782024813225849,0.38104698720419217,0.34262166243212544,1.0,0.4067753756621941,0.3168932739741235,3.790330916330789,0.5017142909731244,3.2886166253576645,1.0,1.195019371469571,2.595311544861218,0.38924393233840276,0.06213843126459502,0.32710550107380776,1.0,8.981467705226239,1.0,1.0,1.0,2.220446049250313e-16
3015,central_shared,1.0,True,6_to_7,0.7310327740284591,0.7815569669305964,0.7800838321668222,0.9981151281018457,0.9742086827294892,0.43790126094933585,0.34218257121748635,1.0,0.5277514775806251,0.25233235458619707,3.8816852890750493,0.4474250334161668,3.4342602556588826,1.0,1.2245695147370736,2.6571157743379756,0.4193122104411089,0.062300515505094425,0.3570116949360145,1.0,8.905358300988544,1.0,1.0,1.0,2.220446049250313e-16
3015,directional_relay,1.0,True,4_to_5,0.30512597286136434,0.4587062656769287,0.4256030134004042,0.9278334421099026,0.8537354847926415,0.26152610733964843,0.16407690606075576,1.0,0.3701224120779344,0.05548060132246979,1.64806634544148,0.16563931266289955,1.4824270327785802,1.0,2.2107780740265373,-0.5627117285850574,0.2076854659346358,0.026057740372303427,0.18162772556233236,1.0,4.018748284568719,1.0,1.0,1.0,2.220446049250313e-16
3015,directional_relay,1.0,True,5_to_6,0.4587062656769287,0.5880596012395995,0.5833335643619124,0.9919633369343432,0.8502281145692796,0.3509697057336526,0.2323638586282598,1.0,0.44600820952073184,0.13732535484118058,2.423874984657923,0.2684702222529257,2.1554047624049972,1.0,2.0763548871826627,0.34752009747526014,0.26049011164669406,0.04278939973611426,0.2177007119105798,1.0,3.9283470621171435,1.0,1.0,1.0,2.220446049250313e-16
3015,directional_relay,1.0,True,6_to_7,0.5880596012395995,0.6752901200152177,0.6572891669778895,0.9733433786400983,0.870920326591027,0.4083306403907704,0.24895852658711914,1.0,0.505983130718044,0.1513060362598455,2.511455404313918,0.3127541406804294,2.1987012636334886,1.0,0.35420067720892595,2.157254727104992,0.26381384173798456,0.05085402131339016,0.21295982042459438,1.0,4.707584830691237,1.0,1.0,1.0,2.220446049250313e-16
3015,four_channel_crossbar,1.0,True,4_to_5,0.39162966585164155,0.49746380825026126,0.5259533828093091,1.0572696427087929,0.876827885291093,0.33791328787102415,0.188040094938285,1.0,0.41295290740618296,0.11300047540312619,3.3383380007124432,0.27510496310412225,3.063233037608321,1.0,0.8554711957801757,2.4828668049322675,0.2935497180465057,0.03838629521606664,0.2551634228304391,1.0,7.385232720922996,1.0,0.9990234375,0.99951171875,2.220446049250313e-16
3015,four_channel_crossbar,1.0,True,5_to_6,0.49746380825026126,0.5897329132880627,0.6107895459672227,1.0357053713718614,0.8848819179579751,0.37771529378049984,0.23307425218672284,1.0,0.5101490823339152,0.10064046363330748,2.145784291145506,0.231601439200532,1.914182851944974,1.0,1.4684259509755384,0.6773583401699674,0.23151151525613614,0.03374152862964268,0.19776998662649348,1.0,4.621769096403824,1.0,0.9990234375,0.99951171875,2.220446049250313e-16
3015,four_channel_crossbar,1.0,True,6_to_7,0.5897329132880627,0.7209246359412635,0.6666251651760464,0.9246807945544517,0.8589604757046747,0.407693612572505,0.2589315526035414,1.0,0.5450032719168322,0.12162189325921424,1.9322692171175688,0.2372704047398551,1.6949988123777138,1.0,0.8871648217745026,1.045104395343066,0.2322533242392292,0.03590705151486169,0.1963462727243675,1.0,4.224789977311305,1.0,1.0,0.999755859375,2.220446049250313e-16
3016,independent,0.120849609375,False,4_to_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
3016,independent,0.120849609375,False,5_to_6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
3016,independent,0.120849609375,False,6_to_7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
3016,distributed,1.0,True,4_to_5,0.21877622334319718,0.3373492994571785,0.25118936101785655,0.7445972510452518,0.6607648804517305,0.19148287548380372,0.05970648553405283,1.0,0.25418344022506123,-0.0029940792072046807,0.6716200965924558,0.11610092151325753,0.5555191750791982,1.0,0.6055117176698416,0.06610837892261423,0.10093119311120001,0.018088066147960647,0.08284312696323937,1.0,1.558987887581446,1.0,1.0,1.0,2.220446049250313e-16
3016,distributed,1.0,True,5_to_6,0.3373492994571785,0.5125680982030358,0.43776325519575526,0.8540587225979693,0.6938743146182388,0.2680168441508489,0.16974641104490634,1.0,0.3263658119218541,0.11139744327390116,1.7830783309344578,0.15766651400647502,1.6254118169279828,1.0,0.8037540912379034,0.9793242396965544,0.17602383412123168,0.02486784368038326,0.15115599044084843,1.0,3.480858024894011,1.0,1.0,1.0,2.220446049250313e-16
3016,distributed,1.0,True,6_to_7,0.5125680982030358,0.6484611002130125,0.6044781759494458,0.9321733805634311,0.8381095919942169,0.35528602686673827,0.24919214908270748,1.0,0.4245369264332501,0.17994124951619567,2.226461381580382,0.19224371629185483,2.0342176652885273,1.0,1.0957369268652246,1.1307244547151574,0.3094786293876591,0.03291592897404236,0.27656270041361675,1.0,5.798937107431187,1.0,1.0,1.0,2.220446049250313e-16
3016,central_shared,1.0,True,4_to_5,0.34099738712632716,0.4102253881706279,0.4187887694202258,1.0208748202732787,0.8182377441976604,0.30030224829953855,0.11848652112068725,1.0,0.4037646929584888,0.01502407646173698,1.7813718067401358,0.25928014244776876,1.522091664292367,1.0,0.7716972173739686,1.0096745893661674,0.1241467325424442,0.03857669777152839,0.0855700347709158,1.0,3.7921756057056997,1.0,0.996826171875,0.9970703125,2.220446049250313e-16
3016,central_shared,1.0,True,5_to_6,0.4102253881706279,0.5653811403695382,0.5302916767884446,0.9379366217306809,0.8570371797864773,0.32576322766938715,0.20452844911905743,1.0,0.3917853854104052,0.13850629137803938,1.0783766652493967,0.23385228052783086,0.8445243847215658,1.0,0.20683803989300426,0.8715386253563924,0.1768927058499745,0.036763514896073074,0.14012919095390142,1.0,4.152095681412943,1.0,0.999267578125,0.9970703125,2.220446049250313e-16
3016,central_shared,1.0,True,6_to_7,0.5653811403695382,0.6711994473319394,0.6375221647766813,0.9498252230553417,0.8856887519349548,0.40793603391130073,0.2295861308653806,1.0,0.4380185347535037,0.1995036300231776,1.8764965323369338,0.44870203293683525,1.4277944994000986,1.0,1.0803406165783416,0.7961559157585922,0.25301904617195886,0.06353517801782288,0.18948386815413598,1.0,5.830146862574614,1.0,0.9990234375,0.9984130859375,2.220446049250313e-16
3016,directional_relay,1.0,True,4_to_5,0.3343173938126116,0.4598526180593755,0.4448219026373849,0.9673140592622442,0.9249432097178145,0.277925885386393,0.1668960172509919,1.0,0.3510732138215735,0.09374868881581139,2.0698328949999323,0.30811092285096314,1.7617219721489692,1.0,1.0246384076912576,1.0451944873086747,0.2195167924826341,0.03616091200084834,0.18335588048178575,1.0,5.196340781098316,1.0,1.0,0.99951171875,2.220446049250313e-16
3016,directional_relay,1.0,True,5_to_6,0.4598526180593755,0.5956913613940584,0.5899356197329486,0.990337711717625,0.9315888854110419,0.3363908926649014,0.2535447270680472,1.0,0.4218594313028745,0.1680761884300741,2.088962441592362,0.2863868789604128,1.8025755626319495,1.0,1.7884909771870852,0.30047146440527706,0.26126076457407793,0.040527927267097905,0.22073283730698,1.0,6.2519601456761675,1.0,1.0,0.99951171875,2.220446049250313e-16
3016,directional_relay,1.0,True,6_to_7,0.5956913613940584,0.7100510350432918,0.7089370332339645,0.9984310961404916,0.9464026105895881,0.38978457662954685,0.31915245660441766,1.0,0.49003192866375345,0.21890510457021106,3.0147129161630857,0.29461006105297555,2.72010285511011,1.0,0.9640603407558396,2.050652575407246,0.3595313002442844,0.045593861697661046,0.31393743854662337,1.0,7.649108077746049,1.0,1.0,0.999755859375,2.220446049250313e-16
3016,four_channel_crossbar,1.0,True,4_to_5,0.275163764010293,0.2786897321213325,0.3107073571884672,1.1148862745082952,0.4708382777931391,0.2447024720174797,0.06600488517098752,1.0,0.33610030231217447,-0.025392945123707267,0.5512129199136717,0.1132917224092414,0.4379211975044303,1.0,0.29979795300606366,0.25141496690760806,0.06678944530386326,0.017618940250941215,0.049170505052922045,1.0,1.903145194742331,1.0,0.9951171875,0.994140625,2.220446049250313e-16
3016,four_channel_crossbar,1.0,True,5_to_6,0.2786897321213325,0.4231476459538658,0.28581741999252885,0.6754555359707483,0.4513792076281601,0.22725597106995146,0.05856144892257739,1.0,0.3062345108479251,-0.020417090855396225,0.0003395968393158022,0.07065351363302752,-0.07031391679371171,0.0,1.0859522095314276,-1.0856126126921117,0.0002202943737357418,0.011224252709558732,-0.01100395833582299,0.0,0.026720734074322124,0.990966796875,0.996826171875,0.989501953125,2.220446049250313e-16
3016,four_channel_crossbar,1.0,True,6_to_7,0.4231476459538658,0.579189786262225,0.420888501575746,0.7266849512176844,0.6833702575990028,0.3067035620931155,0.11418493948263048,1.0,0.4331249932954361,-0.012236491719690101,0.002289592365464676,0.26382144123781925,-0.2615318488723546,0.0,2.723399785722505,-2.72111019335704,0.0007975407487372769,0.03315321332845643,-0.03235567257971915,0.0,0.03061164052126767,1.0,0.9970703125,0.9874267578125,2.220446049250313e-16
3017,independent,0.099853515625,False,4_to_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
3017,independent,0.099853515625,False,5_to_6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
3017,independent,0.099853515625,False,6_to_7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
3017,distributed,0.99951171875,True,4_to_5,0.38415355481686153,0.5126683756822812,0.4213107386743292,0.8217997416236777,0.8370752151489422,0.30434491224414173,0.11696582643018749,1.0,0.38861962007855083,0.03269111859577839,0.6515266501308824,0.37633338250467213,0.27519326762621027,1.0,1.7287626993486993,-1.077236049217817,0.1056095939001368,0.049657895035242816,0.055951698864893984,1.0,2.340040831548954,1.0,1.0,1.0,2.220446049250313e-16
3017,distributed,0.99951171875,True,5_to_6,0.5126683756822812,0.6139789466948606,0.5160935320373954,0.8405720339689221,0.8265589031834006,0.36775678037202353,0.14833675166537186,1.0,0.46425248554993603,0.05184104648745935,0.9791210813723528,0.35445714794353655,0.6246639334288162,1.0,1.7970874231380811,-0.8179663417657284,0.16020143594672387,0.05078420845704341,0.10941722748968047,1.0,3.309333158212965,1.0,0.999755859375,1.0,2.498001805406602e-16
