pair_id,family,control,registered_class,joint_generation,history_irreducibility,intervention_sensitivity,pair_specificity,bilateral_feedback,gauge_relative_error,declared_class2
P1023,0,history_only,1,0.1485802444691394,0.15708359687867818,0.0,0.0,0.0,0.0,False
P1023,0,individual_memory,1,0.1485802444691394,0.15708359687867818,0.0,0.0,0.0,1.7669302312364054e-16,False
P1023,0,compressed_summary,1,0.1485802444691394,0.15708359687867818,0.22044868530084863,0.0,0.0,1.272173217157319e-16,False
P1023,0,unilateral_return,1,0.1485802444691394,0.15708359687867818,0.10247194666862806,0.0,0.0,0.0,False
P1023,0,unrelated_c,1,0.1485802444691394,0.15708359687867818,0.19571269750979248,0.0,0.21171226452983238,0.0,False
P1024,0,no_c,0,0.0,0.0,0.0,0.0,0.0,0.0,False
P1024,0,historyless,0,0.1279298943149911,0.0,0.19402352305545473,0.0,0.15072104490993182,0.0,False
P1024,0,common_memory,0,0.0,0.0,0.20358622517763034,0.0,0.0,1.3487298610431119e-16,False
P1024,0,history_only,1,0.1485802444691394,0.15708359687867818,0.0,0.0,0.0,0.0,False
P1024,0,individual_memory,1,0.1485802444691394,0.15708359687867818,0.0,0.0,0.0,1.7669302312364054e-16,False
P1024,0,compressed_summary,1,0.1485802444691394,0.15708359687867818,0.21771241653762333,0.0,0.0,0.0,False
P1024,0,unilateral_return,1,0.1485802444691394,0.15708359687867818,0.10524003702665523,0.0,0.0,0.0,False
P1024,0,unrelated_c,1,0.1485802444691394,0.15708359687867818,0.1931692086573943,0.0,0.18694492026595608,0.0,False
P1025,0,no_c,0,0.0,0.0,0.0,0.0,0.0,0.0,False
P1025,0,historyless,0,0.1279298943149911,0.0,0.19590606510770558,0.0,0.1435357480767082,2.5991506425919354e-16,False
P1025,0,common_memory,0,0.0,0.0,0.20680000597031428,0.0,0.0,0.0,False
P1025,0,history_only,1,0.1485802444691394,0.15708359687867818,0.0,0.0,0.0,0.0,False
P1025,0,individual_memory,1,0.1485802444691394,0.15708359687867818,0.0,0.0,0.0,0.0,False
P1025,0,compressed_summary,1,0.1485802444691394,0.15708359687867818,0.19998675551311404,0.0,0.0,0.0,False
P1025,0,unilateral_return,1,0.1485802444691394,0.15708359687867818,0.10849200445303184,0.0,0.0,1.2791530470637036e-16,False
P1025,0,unrelated_c,1,0.1485802444691394,0.15708359687867818,0.19197101357395507,0.0,0.2102614474384294,0.0,False
P1026,0,no_c,0,0.0,0.0,0.0,0.0,0.0,0.0,False
P1026,0,historyless,0,0.1279298943149911,0.0,0.20329510137801854,0.0,0.1479688650025695,0.0,False
P1026,0,common_memory,0,0.0,0.0,0.20228669373890099,0.0,0.0,1.397680387206787e-16,False
P1026,0,history_only,1,0.1485802444691394,0.15708359687867818,0.0,0.0,0.0,0.0,False
P1026,0,individual_memory,1,0.1485802444691394,0.15708359687867818,0.0,0.0,0.0,1.7669302312364054e-16,False
P1026,0,compressed_summary,1,0.1485802444691394,0.15708359687867818,0.21864515976384596,0.0,0.0,2.553266111710647e-16,False
P1026,0,unilateral_return,1,0.1485802444691394,0.15708359687867818,0.10839064547588342,0.0,0.0,1.7669302312364054e-16,False
P1026,0,unrelated_c,1,0.1485802444691394,0.15708359687867818,0.19415317928428855,0.0,0.2060037741837268,1.2898688152569108e-16,False
P1027,0,no_c,0,0.0,0.0,0.0,0.0,0.0,0.0,False
P1027,0,historyless,0,0.1279298943149911,0.0,0.19062334900150912,0.0,0.14199666124217603,0.0,False
P1027,0,common_memory,0,0.0,0.0,0.20587280114379558,0.0,0.0,1.368803683519651e-16,False
P1027,0,history_only,1,0.1485802444691394,0.15708359687867818,0.0,0.0,0.0,0.0,False
P1027,0,individual_memory,1,0.1485802444691394,0.15708359687867818,0.0,0.0,0.0,1.7669302312364054e-16,False
P1027,0,compressed_summary,1,0.1485802444691394,0.15708359687867818,0.22798680564387702,0.0,0.0,1.7669302312364054e-16,False
P1027,0,unilateral_return,1,0.1485802444691394,0.15708359687867818,0.10154836558056664,0.0,0.0,0.0,False
P1027,0,unrelated_c,1,0.1485802444691394,0.15708359687867818,0.1901952124298431,0.0,0.21234481716371265,0.0,False
P1028,0,no_c,0,0.0,0.0,0.0,0.0,0.0,0.0,False
P1028,0,historyless,0,0.1279298943149911,0.0,0.18912466441955014,0.0,0.17537827689003116,0.0,False
P1028,0,common_memory,0,0.0,0.0,0.2041592981466659,0.0,0.0,1.2798206319296489e-16,False
P1028,0,history_only,1,0.1485802444691394,0.15708359687867818,0.0,0.0,0.0,0.0,False
P1028,0,individual_memory,1,0.1485802444691394,0.15708359687867818,0.0,0.0,0.0,1.7669302312364054e-16,False
P1028,0,compressed_summary,1,0.1485802444691394,0.15708359687867818,0.21772469515295664,0.0,0.0,0.0,False
P1028,0,unilateral_return,1,0.1485802444691394,0.15708359687867818,0.09458183842628348,0.0,0.0,1.7669302312364054e-16,False
P1028,0,unrelated_c,1,0.1485802444691394,0.15708359687867818,0.1773484508084578,0.0,0.21333044154840264,1.7669302312364054e-16,False
P1029,0,no_c,0,0.0,0.0,0.0,0.0,0.0,0.0,False
P1029,0,historyless,0,0.1279298943149911,0.0,0.19263720312183802,0.0,0.13498082567721753,1.2248916865395263e-16,False
P1029,0,common_memory,0,0.0,0.0,0.2081738606012417,0.0,0.0,0.0,False
P1029,0,history_only,1,0.1485802444691394,0.15708359687867818,0.0,0.0,0.0,0.0,False
P1029,0,individual_memory,1,0.1485802444691394,0.15708359687867818,0.0,0.0,0.0,0.0,False
P1029,0,compressed_summary,1,0.1485802444691394,0.15708359687867818,0.21226706042541227,0.0,0.0,1.7669302312364054e-16,False
P1029,0,unilateral_return,1,0.1485802444691394,0.15708359687867818,0.1056534617580475,0.0,0.0,0.0,False
P1029,0,unrelated_c,1,0.1485802444691394,0.15708359687867818,0.18222386253924827,0.0,0.19625168372072285,1.7669302312364054e-16,False
P1030,0,no_c,0,0.0,0.0,0.0,0.0,0.0,0.0,False
P1030,0,historyless,0,0.1279298943149911,0.0,0.19169256591884754,0.0,0.12137742913358839,0.0,False
P1030,0,common_memory,0,0.0,0.0,0.20334048900109808,0.0,0.0,1.3301788873503188e-16,False
P1030,0,history_only,1,0.1485802444691394,0.15708359687867818,0.0,0.0,0.0,0.0,False
P1030,0,individual_memory,1,0.1485802444691394,0.15708359687867818,0.0,0.0,0.0,0.0,False
P1030,0,compressed_summary,1,0.1485802444691394,0.15708359687867818,0.21370335885333944,0.0,0.0,1.7669302312364054e-16,False
P1030,0,unilateral_return,1,0.1485802444691394,0.15708359687867818,0.1210670445287436,0.0,0.0,1.7669302312364054e-16,False
P1030,0,unrelated_c,1,0.1485802444691394,0.15708359687867818,0.2167652337836108,0.0,0.18823172691060625,0.0,False
P1031,0,no_c,0,0.0,0.0,0.0,0.0,0.0,0.0,False
P1031,0,historyless,0,0.1279298943149911,0.0,0.19432033197197462,0.0,0.1510270876245382,0.0,False
P1031,0,common_memory,0,0.0,0.0,0.21879305486545483,0.0,0.0,0.0,False
P1031,0,history_only,1,0.1485802444691394,0.15708359687867818,0.0,0.0,0.0,0.0,False
P1031,0,individual_memory,1,0.1485802444691394,0.15708359687867818,0.0,0.0,0.0,0.0,False
P1031,0,compressed_summary,1,0.1485802444691394,0.15708359687867818,0.21579586962506542,0.0,0.0,1.304073451487672e-16,False
P1031,0,unilateral_return,1,0.1485802444691394,0.15708359687867818,0.10060530873709002,0.0,0.0,0.0,False
