training_seed,architecture,heldout_both_correct,task_competent,transition,component_norm,next_component_norm,transported_component_norm,transport_fraction_of_next,transport_alignment_with_next,random_transport_median,transport_selectivity_over_random,transport_percentile,matched_own_history_transport,transport_selectivity_over_own_history,erase_cross_entropy_increase,random_action_loss_median,action_loss_selectivity_over_random,action_loss_percentile,matched_own_history_action_loss,action_loss_selectivity_over_own_history,erase_probability_response,random_probability_response_median,probability_response_selectivity_over_random,probability_response_percentile,exchange_cross_entropy_increase,erase_bilateral_fraction,exchange_bilateral_fraction,random_bilateral_median,reentry_state_reconstruction_error
2000,four_channel_crossbar,1.0,True,6_to_7,0.7110012162562583,0.8147506218288654,0.8282825335492121,1.0166086546702742,0.9855077564800235,0.42168782541902483,0.4065947081301873,1.0,0.4153613885947978,0.4129211449544143,4.921395702260098,0.37751185255231434,4.543883849707783,1.0,0.11143287674840896,4.809962825511689,0.4578923121881384,0.04742489612353795,0.41046741606460047,1.0,9.982013033183467,1.0,1.0,1.0,2.220446049250313e-16
2001,independent,0.1064453125,False,4_to_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
2001,independent,0.1064453125,False,5_to_6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
2001,independent,0.1064453125,False,6_to_7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
2001,distributed,0.999755859375,True,4_to_5,0.2982863372136311,0.3268962980020519,0.3436387534152193,1.0512164117963256,0.3247612133874575,0.27273132323130356,0.07090743018391577,1.0,0.2987401250544035,0.04489862836081582,0.8512747625728573,0.08974169114239122,0.761533071430466,1.0,1.1505644235716996,-0.29928966099884236,0.07111208596851384,0.01661926471901691,0.054492821249496934,1.0,2.1158023121205507,1.0,1.0,1.0,2.220446049250313e-16
2001,distributed,0.999755859375,True,5_to_6,0.3268962980020519,0.4918617072596838,0.3611312639289471,0.7342130086542474,0.4794386478629784,0.2816961370920617,0.07943512683688542,1.0,0.3188364374153331,0.04229482651361405,0.10878604630069927,0.1174639653812011,-0.008677919080501834,0.203125,0.640149564123372,-0.5313635178226728,0.032317367593257956,0.020227487529308988,0.012089880063948968,1.0,0.7835871917136057,1.0,1.0,1.0,2.220446049250313e-16
2001,distributed,0.999755859375,True,6_to_7,0.4918617072596838,0.6005737326380994,0.4679565563073175,0.7791825231046261,0.5700898321824146,0.3712737582293814,0.09668279807793606,1.0,0.4735554899740688,-0.005598933666751349,0.7959708334959137,0.3597383369992275,0.43623249649668616,1.0,1.6237813495186786,-0.8278105160227649,0.13105518461259077,0.049923814036567656,0.08113137057602313,1.0,1.7889168262105728,1.0,1.0,1.0,2.498001805406602e-16
2001,central_shared,1.0,True,4_to_5,0.4459652782557762,0.5826827893842931,0.5719115786465023,0.9815144518869823,0.9653889462589624,0.34320680043260043,0.2287047782139019,1.0,0.3218132360294552,0.2500983426170471,5.9448850296935705,0.4775990291082354,5.467286000585335,1.0,0.28845251800903204,5.656432511684539,0.37103479819355617,0.043686576138704726,0.3273482220548514,1.0,9.978487472370585,1.0,0.999755859375,0.99951171875,2.220446049250313e-16
2001,central_shared,1.0,True,5_to_6,0.5826827893842931,0.6661238541628383,0.6718796154465831,1.0086406773271595,0.973882640140267,0.4135478921531657,0.25833172329341747,1.0,0.4159938013831087,0.25588581406347444,6.154830913920287,0.48769321693372963,5.667137696986557,1.0,0.1878556062462851,5.9669753076740015,0.4201079073677676,0.050800140673579644,0.36930776669418797,1.0,10.313199117644565,1.0,1.0,0.999755859375,2.220446049250313e-16
2001,central_shared,1.0,True,6_to_7,0.6661238541628383,0.7450745210185434,0.7614480765064793,1.0219757286365834,0.9776724874404614,0.435461800700155,0.3259862758063243,1.0,0.4728017907312245,0.28864628577525475,6.395010606780768,0.36445308034167573,6.030557526439092,1.0,0.4428536297473197,5.952156977033448,0.4431119940500365,0.047884822435898255,0.39522717161413823,1.0,10.564818271219519,1.0,1.0,0.999755859375,2.220446049250313e-16
2001,directional_relay,0.999755859375,True,4_to_5,0.40010960940973694,0.5467103662757404,0.504980627462239,0.9236712135206625,0.8966178124651665,0.3159977711776665,0.18898285628457256,1.0,0.37949523449615036,0.12548539296608868,4.209731445007445,0.5235719436354583,3.6861595013719866,1.0,1.8778696745834744,2.3318617704239704,0.19473189649910594,0.05043969647352525,0.14429220002558069,1.0,6.685310011187177,1.0,0.996826171875,0.996337890625,2.220446049250313e-16
2001,directional_relay,0.999755859375,True,5_to_6,0.5467103662757404,0.6750845593040619,0.6700199685983177,0.9924978424762593,0.9627284036388062,0.3942560766696536,0.2757638919286641,1.0,0.3321586075251721,0.33786136107314557,5.540505803419783,0.5777919601443867,4.962713843275396,1.0,0.2867064824052645,5.253799321014518,0.35915718390797924,0.06643689550270294,0.2927202884052763,1.0,9.802249381537388,1.0,0.997802734375,0.99755859375,2.220446049250313e-16
2001,directional_relay,0.999755859375,True,6_to_7,0.6750845593040619,0.7718133022981218,0.7824885434048608,1.013831377452232,0.9838554036376759,0.4336644740836064,0.3488240693212544,1.0,0.40918788492793445,0.3733006584769264,5.959519341446673,0.4364731986429268,5.5230461428037465,1.0,0.2575140400488406,5.702005301397833,0.4405349445348545,0.05237817673309046,0.388156767801764,1.0,10.868792860267256,1.0,0.999755859375,0.9984130859375,2.220446049250313e-16
2001,four_channel_crossbar,1.0,True,4_to_5,0.26640588824013056,0.43422279973758526,0.28654164334578647,0.6598954350599572,0.775479799107584,0.23171214938916115,0.054829493956625314,1.0,0.33310498398777927,-0.0465633406419928,0.0009116472447098196,0.05253086540895549,-0.051619218164245674,0.0,1.4940750033664425,-1.4931633561217328,0.0005844383560036899,0.008821515980048433,-0.008237077624044744,0.0,0.00809400193024535,0.902099609375,0.93115234375,0.896728515625,2.220446049250313e-16
2001,four_channel_crossbar,1.0,True,5_to_6,0.43422279973758526,0.6081269413431232,0.4397355813269096,0.7230983392311142,0.8166550177650423,0.32505601165177433,0.11467956967513526,1.0,0.45622023293891656,-0.016484651612006962,0.04802965530872058,0.14357396669532135,-0.09554431138660077,0.0,1.6190971271039558,-1.5710674717952353,0.01854700058591362,0.022770232105456784,-0.004223231519543163,0.0,0.4545012264207172,0.97021484375,0.9619140625,0.955810546875,2.220446049250313e-16
2001,four_channel_crossbar,1.0,True,6_to_7,0.6081269413431232,0.7450093289714159,0.5883572152429302,0.7897313394118638,0.7997246273919959,0.4013425786285729,0.18701463661435724,1.0,0.5620802901859322,0.02627692505699797,1.5540277580567678,0.343577015588605,1.2104507424681628,1.0,2.142117704474146,-0.5880899464173781,0.1695587062168069,0.04435136113402523,0.1252073450827817,1.0,3.0989329164632684,0.990234375,0.97705078125,0.971435546875,2.498001805406602e-16
2002,independent,0.117919921875,False,4_to_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
2002,independent,0.117919921875,False,5_to_6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
2002,independent,0.117919921875,False,6_to_7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
2002,distributed,1.0,True,4_to_5,0.22099186905198714,0.3404366690162848,0.27783449512513425,0.8161121301296836,0.6474002710703093,0.19643956920652617,0.08139492591860809,1.0,0.2795849480903304,-0.0017504529651961587,0.5433565275910887,0.061267851636268356,0.4820886759548203,1.0,0.6247448398744379,-0.0813883122833492,0.07854279717478736,0.012072059630866003,0.06647073754392135,1.0,1.8094265098497886,1.0,1.0,1.0,2.220446049250313e-16
2002,distributed,1.0,True,5_to_6,0.3404366690162848,0.5134896888659564,0.4021158744074724,0.78310408782608,0.7377026004132634,0.2712643363827436,0.13085153802472876,1.0,0.3867247418621107,0.015391132545361674,0.696545296202319,0.06211313370463519,0.6344321624976837,1.0,0.8681471966896587,-0.1716019004873397,0.0890658623107204,0.0132945082970674,0.07577135401365301,1.0,2.096451741392781,1.0,1.0,1.0,2.498001805406602e-16
2002,distributed,1.0,True,6_to_7,0.5134896888659564,0.6738627798621014,0.5284362396284081,0.7841896828558282,0.7673822222869484,0.3528907979773879,0.1755454416510202,1.0,0.5283641620731006,7.207755530758142e-05,0.6583845311811329,0.10127007493852033,0.5571144562426126,1.0,1.795697622640526,-1.137313091459393,0.12893412862800832,0.021245714183568496,0.10768841444443983,1.0,2.2402423932275037,1.0,1.0,1.0,2.3592239273284576e-16
2002,central_shared,1.0,True,4_to_5,0.1983500745732601,0.26273444106018473,0.19634805781609088,0.747325158528087,0.7379194328401262,0.17951916743038515,0.01682889038570573,1.0,0.2646579492959796,-0.0683098914798887,0.008643942852553243,0.059037877615377654,-0.05039393476282441,0.0,0.6709443748745226,-0.6623004320219694,0.0031698239695234463,0.007737160470900289,-0.004567336501376843,0.0,0.15410296278917082,1.0,0.99951171875,0.99951171875,2.220446049250313e-16
2002,central_shared,1.0,True,5_to_6,0.26273444106018473,0.4345551013438201,0.28926504171690137,0.6656579127074493,0.7378983748416493,0.2160410496461158,0.07322399207078556,1.0,0.3117461261770741,-0.022481084460172718,0.00721233449485019,0.05300450125103402,-0.04579216675618383,0.0,0.8854565171769122,-0.8782441826820621,0.0026428785869123637,0.008701011722209726,-0.006058133135297362,0.0,0.1801152837663596,0.9990234375,0.999755859375,0.999755859375,2.498001805406602e-16
2002,central_shared,1.0,True,6_to_7,0.4345551013438201,0.6378188311082276,0.5229777047528605,0.8199471060523136,0.8091513620142153,0.32500205809658966,0.19797564665627088,1.0,0.40272629301935203,0.1202514117335085,0.5870706355125462,0.24112072494239145,0.3459499105701548,1.0,1.5787565664196053,-0.991685930907059,0.10445633957893095,0.03532680615477406,0.0691295334241569,1.0,1.9857499448955782,1.0,0.999755859375,1.0,2.3592239273284576e-16
2002,directional_relay,1.0,True,4_to_5,0.38141233172235356,0.49366089341687486,0.4498271855170096,0.9112068456618669,0.8713592494636134,0.27578252622956123,0.1740446592874484,1.0,0.4192290544349309,0.030598131082078706,1.9822686810498855,0.25189884060952294,1.7303698404403627,1.0,3.099851360136228,-1.1175826790863426,0.21837401074557947,0.03170690958835429,0.18666710115722518,1.0,3.8559285980030693,1.0,0.999755859375,1.0,2.220446049250313e-16
2002,directional_relay,1.0,True,5_to_6,0.49366089341687486,0.6331974642154183,0.6025886878901136,0.9516599827776767,0.8599072772452776,0.3452032191054873,0.25738546878462626,1.0,0.4275106762602609,0.17507801162985265,3.5754890647502604,0.24990557963789645,3.325583485112364,1.0,2.1307953915727595,1.4446936731775009,0.3136612020138114,0.037462525899889465,0.27619867611392196,1.0,5.076936819976064,1.0,1.0,1.0,2.220446049250313e-16
