pair_id,family,reference_history,holonomy_history,phase_a_state_match,phase_a_joint_generation,phase_a_history_irreducibility,phase_a_intervention_sensitivity,phase_a_pair_specificity,phase_a_bilateral_feedback,phase_a_gauge_relative_error,phase_a_class2,phase_b_state_match,phase_b_joint_generation,phase_b_history_irreducibility,phase_b_intervention_sensitivity,phase_b_pair_specificity,phase_b_bilateral_feedback,phase_b_gauge_relative_error,phase_b_class2,K_AB_history_distance,carrier_history_distance,z_C_history_distance,action_history_distance,A_return_distance,B_return_distance,self_erased_action_distance,self_erasure_carrier_preservation,carrier_reset_action_distance,native_archive_reset_action_distance,order_erased_action_distance,current_only_action_distance,direct_carrier_action_distance,no_feedback_A_distance,no_feedback_B_distance,unilateral_A_A_effect,unilateral_A_B_effect,unilateral_B_A_effect,unilateral_B_B_effect,completed_C_exchange_A_effect,completed_C_exchange_B_effect,selective_reset_A_effect,selective_reset_B_effect,phase_b_all_registered_controls,phase_b_o3,generic_class2,generic_o3
P2077,1,BBAA,BABA,True,0.21191325465013633,0.14819533695048545,0.1776852907634907,0.21894099192450092,0.13037206762062992,2.6851801294062875e-16,True,True,0.16546541574801163,0.13525080684661614,0.2177430395564689,0.23516052216445765,0.1788982466386106,2.2875060887098573e-16,True,0.14945329199077478,0.09866053121853187,0.1033326577037577,0.1019742992972143,0.20878376323000258,0.21199702941203333,0.0,0.0,0.0,0.0,0.0,0.06766818855959737,0.14525094425894372,0.0,0.0,0.21172829191708303,0.0,0.0,0.21489398202225557,0.22764999088238283,0.2426710534465325,0.21449385581708574,0.22099222329585205,True,True,True,True
P2078,1,BBAA,BABA,True,0.21191325465013633,0.14819533695048545,0.18440170316058951,0.21965067775012498,0.15489035367915036,1.3130016863772683e-16,True,True,0.16546541574801163,0.13525080684661614,0.22757522156204407,0.23849784322485312,0.19733002297827576,2.052156010211878e-16,True,0.14945329199077478,0.09866053121853187,0.1033326577037577,0.1019742992972143,0.22143164382369168,0.21488363442662872,0.0,0.0,0.0,0.0,0.0,0.06766818855959737,0.14525094425894372,0.0,0.0,0.21437077365668916,0.0,0.0,0.20665056696508038,0.22946522219064122,0.24753046425906505,0.2139922958582658,0.24115814726582238,True,True,True,True
P2079,1,BBAA,BABA,True,0.21191325465013633,0.14819533695048545,0.1924887984817787,0.2214502315762891,0.13729535488354183,2.488730639796959e-16,True,True,0.16546541574801163,0.13525080684661614,0.2197325443405867,0.22952727484219493,0.20172487967513764,2.052156010211878e-16,True,0.14945329199077478,0.09866053121853187,0.1033326577037577,0.1019742992972143,0.21916255788332742,0.22129321976025823,0.0,0.0,0.0,0.0,0.0,0.06766818855959737,0.14525094425894372,0.0,0.0,0.2081782123344633,0.0,0.0,0.20298155799439957,0.20979950542385933,0.24925504426053055,0.19474864556319246,0.24471644311798096,True,True,True,True
P2080,1,BBAA,BABA,True,0.21191325465013633,0.14819533695048545,0.17733968489475155,0.2144065795365614,0.14607872593150167,0.0,True,True,0.16546541574801163,0.13525080684661614,0.20499932915516336,0.23730878978080405,0.19638470178158027,2.052156010211878e-16,True,0.14945329199077478,0.09866053121853187,0.1033326577037577,0.1019742992972143,0.22416247050696317,0.21973497026017647,0.0,0.0,0.0,0.0,0.0,0.06766818855959737,0.14525094425894372,0.0,0.0,0.20743467264860316,0.0,0.0,0.20446744360529256,0.23800029899503794,0.23661728056657014,0.1892572223401276,0.22074143597019913,True,True,True,True
P2081,1,BBAA,BABA,True,0.21191325465013633,0.14819533695048545,0.19078193078794592,0.23185243211612527,0.13085225784104473,0.0,True,True,0.16546541574801163,0.13525080684661614,0.21665992232205905,0.22362611326300183,0.21788280983142413,2.5477526783414805e-16,True,0.14945329199077478,0.09866053121853187,0.1033326577037577,0.1019742992972143,0.20573813191220666,0.2305282654518823,0.0,0.0,0.0,0.0,0.0,0.06766818855959737,0.14525094425894372,0.0,0.0,0.20298573417563642,0.0,0.0,0.21376240854624282,0.20381658072401482,0.24343564580198884,0.1947649898526601,0.238554854791458,True,True,True,True
P2082,1,BBAA,BABA,True,0.21191325465013633,0.14819533695048545,0.17878416544039366,0.2116127616037637,0.16061128440325198,0.0,True,True,0.16546541574801163,0.13525080684661614,0.23239251059318908,0.23273395116200912,0.1990188107838552,2.537211790242216e-16,True,0.14945329199077478,0.09866053121853187,0.1033326577037577,0.1019742992972143,0.21294306129872134,0.22394359523794505,0.0,0.0,0.0,0.0,0.0,0.06766818855959737,0.14525094425894372,0.0,0.0,0.20198960234617816,0.0,0.0,0.21847519501248505,0.23446432222455138,0.23100358009946684,0.2187880075472865,0.24599701363909166,True,True,True,True
P2083,1,BBAA,BABA,True,0.21191325465013633,0.14819533695048545,0.18572577153488246,0.21239480116185944,0.16133872102306915,0.0,True,True,0.16546541574801163,0.13525080684661614,0.21442604083123326,0.21611468514670074,0.19038583616406018,2.052156010211878e-16,True,0.14945329199077478,0.09866053121853187,0.1033326577037577,0.1019742992972143,0.2248071163091766,0.20208189626100145,0.0,0.0,0.0,0.0,0.0,0.06766818855959737,0.14525094425894372,0.0,0.0,0.2175049618971198,0.0,0.0,0.2091285314016399,0.20824693476292935,0.22398243553047215,0.20280310614405403,0.2260489755184125,True,True,True,True
P2084,1,BBAA,BABA,True,0.21191325465013633,0.14819533695048545,0.1909040599218245,0.20566528183112986,0.1482856775053902,0.0,True,True,0.16546541574801163,0.13525080684661614,0.20469033817476634,0.22841594053057013,0.20490195753722493,1.3545783529465065e-16,True,0.14945329199077478,0.09866053121853187,0.1033326577037577,0.1019742992972143,0.20564090917929292,0.21705170224498152,0.0,0.0,0.0,0.0,0.0,0.06766818855959737,0.14525094425894372,0.0,0.0,0.20709993815868977,0.0,0.0,0.21213598751952864,0.2170255529841052,0.23980632807703503,0.18864410405842638,0.2207365722911063,True,True,True,True
P2085,1,BBAA,BABA,True,0.21191325465013633,0.14819533695048545,0.195422843471482,0.21274165403591538,0.15241905130087816,0.0,True,True,0.16546541574801163,0.13525080684661614,0.21329274344126084,0.2311430875757175,0.20211206003119364,2.340843421226235e-16,True,0.14945329199077478,0.09866053121853187,0.1033326577037577,0.1019742992972143,0.2182868033258757,0.20011629535849845,0.0,0.0,0.0,0.0,0.0,0.06766818855959737,0.14525094425894372,0.0,0.0,0.20416486492914548,0.0,0.0,0.2010717296458201,0.2251445076315345,0.2371416675199005,0.20081135093826827,0.2257741359442534,True,True,True,True
P2086,1,BBAA,BABA,True,0.21191325465013633,0.14819533695048545,0.19684250403052528,0.20890422468651404,0.14257391518375764,0.0,True,True,0.16546541574801163,0.13525080684661614,0.21621964514688213,0.24590617814719745,0.19705286218255327,2.052156010211878e-16,True,0.14945329199077478,0.09866053121853187,0.1033326577037577,0.1019742992972143,0.2291336016693122,0.22417379718750702,0.0,0.0,0.0,0.0,0.0,0.06766818855959737,0.14525094425894372,0.0,0.0,0.21223118534412852,0.0,0.0,0.2207773944863453,0.24329109355440903,0.24852126273998587,0.20861147736014077,0.22382781293362347,True,True,True,True
P2087,1,BBAA,BABA,True,0.21191325465013633,0.14819533695048545,0.18736229420325273,0.21310675641530877,0.16045149080990997,0.0,True,True,0.16546541574801163,0.13525080684661614,0.21326943357307093,0.22265453710213562,0.19748370697533904,2.2671722976083066e-16,True,0.14945329199077478,0.09866053121853187,0.1033326577037577,0.1019742992972143,0.2320044328829714,0.21599488360272412,0.0,0.0,0.0,0.0,0.0,0.06766818855959737,0.14525094425894372,0.0,0.0,0.21048274651473053,0.0,0.0,0.21222770352480744,0.20046155516119785,0.24484751904307336,0.2019283333368865,0.22461053380925533,True,True,True,True
P2088,1,BBAA,BABA,True,0.21191325465013633,0.14819533695048545,0.20166867025542512,0.2179702895753002,0.14868627409615612,1.2445827099148628e-16,True,True,0.16546541574801163,0.13525080684661614,0.21784347102925855,0.23329098216371297,0.21057758215491323,2.052156010211878e-16,True,0.14945329199077478,0.09866053121853187,0.1033326577037577,0.1019742992972143,0.22644022076670636,0.20870569116231802,0.0,0.0,0.0,0.0,0.0,0.06766818855959737,0.14525094425894372,0.0,0.0,0.17858863204822045,0.0,0.0,0.2100350479183126,0.21875456703774787,0.2478273972896781,0.2013161983613901,0.234370743697127,True,True,True,True
P2089,1,BBAA,BABA,True,0.21191325465013633,0.14819533695048545,0.18706600047705452,0.21162967814366207,0.15425201814651046,1.79936547664915e-16,True,True,0.16546541574801163,0.13525080684661614,0.21356216064693473,0.24015239340532685,0.1987923309454771,2.1755093739583702e-16,True,0.14945329199077478,0.09866053121853187,0.1033326577037577,0.1019742992972143,0.20563345868740435,0.1975130915034028,0.0,0.0,0.0,0.0,0.0,0.06766818855959737,0.14525094425894372,0.0,0.0,0.19483262493126163,0.0,0.0,0.20505281579911053,0.22514086108481549,0.2551639257258382,0.1941941056731547,0.23293021562071473,True,True,True,True
P2090,1,BBAA,BABA,True,0.21191325465013633,0.14819533695048545,0.2037168470780404,0.21882775211634153,0.16688433748498838,1.455560550918239e-16,True,True,0.16546541574801163,0.13525080684661614,0.2213060221405782,0.21493182535073563,0.19659021131226642,2.5550817321372537e-16,True,0.14945329199077478,0.09866053121853187,0.1033326577037577,0.1019742992972143,0.2125281647203851,0.21102190446600233,0.0,0.0,0.0,0.0,0.0,0.06766818855959737,0.14525094425894372,0.0,0.0,0.19372516271605023,0.0,0.0,0.19738609504268306,0.2080200025815672,0.2218436481199041,0.1998606284659231,0.24275141581523335,True,True,True,True
P2091,1,BBAA,BABA,True,0.21191325465013633,0.14819533695048545,0.19010809405799023,0.2123852201543045,0.1511952424326479,1.4502614205135917e-16,True,True,0.16546541574801163,0.13525080684661614,0.2075556070530251,0.20817315368512035,0.2169408451071574,2.052156010211878e-16,True,0.14945329199077478,0.09866053121853187,0.1033326577037577,0.1019742992972143,0.22698631808314304,0.21712684395673734,0.0,0.0,0.0,0.0,0.0,0.06766818855959737,0.14525094425894372,0.0,0.0,0.20716177607866526,0.0,0.0,0.20604873625730347,0.18018801422337172,0.23615829314686895,0.18873603268128183,0.22637518142476834,True,True,True,True
P2092,1,BBAA,BABA,True,0.21191325465013633,0.14819533695048545,0.17732066790473228,0.2199235431279335,0.12664570566900937,2.576211141632958e-16,True,True,0.16546541574801163,0.13525080684661614,0.22536199541204335,0.2360254728450743,0.19996023171253394,2.052156010211878e-16,True,0.14945329199077478,0.09866053121853187,0.1033326577037577,0.1019742992972143,0.22614708407664436,0.21773122817202287,0.0,0.0,0.0,0.0,0.0,0.06766818855959737,0.14525094425894372,0.0,0.0,0.19668677867556708,0.0,0.0,0.19400716614550315,0.22568196114191247,0.24636898454823616,0.21605456023495673,0.23466943058912998,True,True,True,True
P2093,1,BBAA,BABA,True,0.21191325465013633,0.14819533695048545,0.1776852907634907,0.21894099192450092,0.13037206762062992,0.0,True,True,0.16546541574801163,0.13525080684661614,0.2177430395564689,0.23516052216445765,0.1788982466386106,2.2875060887098573e-16,True,0.14945329199077478,0.09866053121853187,0.1033326577037577,0.1019742992972143,0.20878376323000258,0.21199702941203333,0.0,0.0,0.0,0.0,0.0,0.06766818855959737,0.14525094425894372,0.0,0.0,0.21172829191708303,0.0,0.0,0.21489398202225557,0.22764999088238283,0.2426710534465325,0.21449385581708574,0.22099222329585205,True,True,True,True
P2094,1,BBAA,BABA,True,0.21191325465013633,0.14819533695048545,0.18440170316058951,0.21965067775012498,0.15489035367915036,0.0,True,True,0.16546541574801163,0.13525080684661614,0.22757522156204407,0.23849784322485312,0.19733002297827576,2.052156010211878e-16,True,0.14945329199077478,0.09866053121853187,0.1033326577037577,0.1019742992972143,0.22143164382369168,0.21488363442662872,0.0,0.0,0.0,0.0,0.0,0.06766818855959737,0.14525094425894372,0.0,0.0,0.21437077365668916,0.0,0.0,0.20665056696508038,0.22946522219064122,0.24753046425906505,0.2139922958582658,0.24115814726582238,True,True,True,True
P2095,1,BBAA,BABA,True,0.21191325465013633,0.14819533695048545,0.1924887984817787,0.2214502315762891,0.13729535488354183,2.6313869746668045e-16,True,True,0.16546541574801163,0.13525080684661614,0.2197325443405867,0.22952727484219493,0.20172487967513764,2.052156010211878e-16,True,0.14945329199077478,0.09866053121853187,0.1033326577037577,0.1019742992972143,0.21916255788332742,0.22129321976025823,0.0,0.0,0.0,0.0,0.0,0.06766818855959737,0.14525094425894372,0.0,0.0,0.2081782123344633,0.0,0.0,0.20298155799439957,0.20979950542385933,0.24925504426053055,0.19474864556319246,0.24471644311798096,True,True,True,True
P2096,1,BBAA,BABA,True,0.21191325465013633,0.14819533695048545,0.17733968489475155,0.2144065795365614,0.14607872593150167,0.0,True,True,0.16546541574801163,0.13525080684661614,0.20499932915516336,0.23730878978080405,0.19638470178158027,2.052156010211878e-16,True,0.14945329199077478,0.09866053121853187,0.1033326577037577,0.1019742992972143,0.22416247050696317,0.21973497026017647,0.0,0.0,0.0,0.0,0.0,0.06766818855959737,0.14525094425894372,0.0,0.0,0.20743467264860316,0.0,0.0,0.20446744360529256,0.23800029899503794,0.23661728056657014,0.1892572223401276,0.22074143597019913,True,True,True,True
P2097,1,BBAA,BABA,True,0.21191325465013633,0.14819533695048545,0.19078193078794592,0.23185243211612527,0.13085225784104473,0.0,True,True,0.16546541574801163,0.13525080684661614,0.21665992232205905,0.22362611326300183,0.21788280983142413,0.0,True,0.14945329199077478,0.09866053121853187,0.1033326577037577,0.1019742992972143,0.20573813191220666,0.2305282654518823,0.0,0.0,0.0,0.0,0.0,0.06766818855959737,0.14525094425894372,0.0,0.0,0.20298573417563642,0.0,0.0,0.21376240854624282,0.20381658072401482,0.24343564580198884,0.1947649898526601,0.238554854791458,True,True,True,True
P2098,1,BBAA,BABA,True,0.21191325465013633,0.14819533695048545,0.17878416544039366,0.2116127616037637,0.16061128440325198,1.728121141596881e-16,True,True,0.16546541574801163,0.13525080684661614,0.23239251059318908,0.23273395116200912,0.1990188107838552,2.537211790242216e-16,True,0.14945329199077478,0.09866053121853187,0.1033326577037577,0.1019742992972143,0.21294306129872134,0.22394359523794505,0.0,0.0,0.0,0.0,0.0,0.06766818855959737,0.14525094425894372,0.0,0.0,0.20198960234617816,0.0,0.0,0.21847519501248505,0.23446432222455138,0.23100358009946684,0.2187880075472865,0.24599701363909166,True,True,True,True
P2099,1,BBAA,BABA,True,0.21191325465013633,0.14819533695048545,0.18572577153488246,0.21239480116185944,0.16133872102306915,0.0,True,True,0.16546541574801163,0.13525080684661614,0.21442604083123326,0.21611468514670074,0.19038583616406018,2.052156010211878e-16,True,0.14945329199077478,0.09866053121853187,0.1033326577037577,0.1019742992972143,0.2248071163091766,0.20208189626100145,0.0,0.0,0.0,0.0,0.0,0.06766818855959737,0.14525094425894372,0.0,0.0,0.2175049618971198,0.0,0.0,0.2091285314016399,0.20824693476292935,0.22398243553047215,0.20280310614405403,0.2260489755184125,True,True,True,True
P2100,1,BBAA,BABA,True,0.21191325465013633,0.14819533695048545,0.1909040599218245,0.20566528183112986,0.1482856775053902,0.0,True,True,0.16546541574801163,0.13525080684661614,0.20469033817476634,0.22841594053057013,0.20490195753722493,2.052156010211878e-16,True,0.14945329199077478,0.09866053121853187,0.1033326577037577,0.1019742992972143,0.20564090917929292,0.21705170224498152,0.0,0.0,0.0,0.0,0.0,0.06766818855959737,0.14525094425894372,0.0,0.0,0.20709993815868977,0.0,0.0,0.21213598751952864,0.2170255529841052,0.23980632807703503,0.18864410405842638,0.2207365722911063,True,True,True,True
P2101,1,BBAA,BABA,True,0.21191325465013633,0.14819533695048545,0.195422843471482,0.21274165403591538,0.15241905130087816,0.0,True,True,0.16546541574801163,0.13525080684661614,0.21329274344126084,0.2311430875757175,0.20211206003119364,2.340843421226235e-16,True,0.14945329199077478,0.09866053121853187,0.1033326577037577,0.1019742992972143,0.2182868033258757,0.20011629535849845,0.0,0.0,0.0,0.0,0.0,0.06766818855959737,0.14525094425894372,0.0,0.0,0.20416486492914548,0.0,0.0,0.2010717296458201,0.2251445076315345,0.2371416675199005,0.20081135093826827,0.2257741359442534,True,True,True,True
P2102,1,BBAA,BABA,True,0.21191325465013633,0.14819533695048545,0.19684250403052528,0.20890422468651404,0.14257391518375764,0.0,True,True,0.16546541574801163,0.13525080684661614,0.21621964514688213,0.24590617814719745,0.19705286218255327,2.4961102435395427e-16,True,0.14945329199077478,0.09866053121853187,0.1033326577037577,0.1019742992972143,0.2291336016693122,0.22417379718750702,0.0,0.0,0.0,0.0,0.0,0.06766818855959737,0.14525094425894372,0.0,0.0,0.21223118534412852,0.0,0.0,0.2207773944863453,0.24329109355440903,0.24852126273998587,0.20861147736014077,0.22382781293362347,True,True,True,True
P2103,1,BBAA,BABA,True,0.21191325465013633,0.14819533695048545,0.18736229420325273,0.21310675641530877,0.16045149080990997,0.0,True,True,0.16546541574801163,0.13525080684661614,0.21326943357307093,0.22265453710213562,0.19748370697533904,2.2671722976083066e-16,True,0.14945329199077478,0.09866053121853187,0.1033326577037577,0.1019742992972143,0.2320044328829714,0.21599488360272412,0.0,0.0,0.0,0.0,0.0,0.06766818855959737,0.14525094425894372,0.0,0.0,0.21048274651473053,0.0,0.0,0.21222770352480744,0.20046155516119785,0.24484751904307336,0.2019283333368865,0.22461053380925533,True,True,True,True
P2104,1,BBAA,BABA,True,0.21191325465013633,0.14819533695048545,0.20166867025542512,0.2179702895753002,0.14868627409615612,1.2445827099148628e-16,True,True,0.16546541574801163,0.13525080684661614,0.21784347102925855,0.23329098216371297,0.21057758215491323,2.052156010211878e-16,True,0.14945329199077478,0.09866053121853187,0.1033326577037577,0.1019742992972143,0.22644022076670636,0.20870569116231802,0.0,0.0,0.0,0.0,0.0,0.06766818855959737,0.14525094425894372,0.0,0.0,0.17858863204822045,0.0,0.0,0.2100350479183126,0.21875456703774787,0.2478273972896781,0.2013161983613901,0.234370743697127,True,True,True,True
P2105,1,BBAA,BABA,True,0.21191325465013633,0.14819533695048545,0.18706600047705452,0.21162967814366207,0.15425201814651046,0.0,True,True,0.16546541574801163,0.13525080684661614,0.21356216064693473,0.24015239340532685,0.1987923309454771,2.1755093739583702e-16,True,0.14945329199077478,0.09866053121853187,0.1033326577037577,0.1019742992972143,0.20563345868740435,0.1975130915034028,0.0,0.0,0.0,0.0,0.0,0.06766818855959737,0.14525094425894372,0.0,0.0,0.19483262493126163,0.0,0.0,0.20505281579911053,0.22514086108481549,0.2551639257258382,0.1941941056731547,0.23293021562071473,True,True,True,True
P2106,1,BBAA,BABA,True,0.21191325465013633,0.14819533695048545,0.2037168470780404,0.21882775211634153,0.16688433748498838,0.0,True,True,0.16546541574801163,0.13525080684661614,0.2213060221405782,0.21493182535073563,0.19659021131226642,2.5550817321372537e-16,True,0.14945329199077478,0.09866053121853187,0.1033326577037577,0.1019742992972143,0.2125281647203851,0.21102190446600233,0.0,0.0,0.0,0.0,0.0,0.06766818855959737,0.14525094425894372,0.0,0.0,0.19372516271605023,0.0,0.0,0.19738609504268306,0.2080200025815672,0.2218436481199041,0.1998606284659231,0.24275141581523335,True,True,True,True
P2107,1,BBAA,BABA,True,0.21191325465013633,0.14819533695048545,0.19010809405799023,0.2123852201543045,0.1511952424326479,0.0,True,True,0.16546541574801163,0.13525080684661614,0.2075556070530251,0.20817315368512035,0.2169408451071574,2.5479124872923246e-16,True,0.14945329199077478,0.09866053121853187,0.1033326577037577,0.1019742992972143,0.22698631808314304,0.21712684395673734,0.0,0.0,0.0,0.0,0.0,0.06766818855959737,0.14525094425894372,0.0,0.0,0.20716177607866526,0.0,0.0,0.20604873625730347,0.18018801422337172,0.23615829314686895,0.18873603268128183,0.22637518142476834,True,True,True,True
P2108,1,BBAA,BABA,True,0.21191325465013633,0.14819533695048545,0.17732066790473228,0.2199235431279335,0.12664570566900937,0.0,True,True,0.16546541574801163,0.13525080684661614,0.22536199541204335,0.2360254728450743,0.19996023171253394,2.052156010211878e-16,True,0.14945329199077478,0.09866053121853187,0.1033326577037577,0.1019742992972143,0.22614708407664436,0.21773122817202287,0.0,0.0,0.0,0.0,0.0,0.06766818855959737,0.14525094425894372,0.0,0.0,0.19668677867556708,0.0,0.0,0.19400716614550315,0.22568196114191247,0.24636898454823616,0.21605456023495673,0.23466943058912998,True,True,True,True
P2109,1,BBAA,BABA,True,0.21191325465013633,0.14819533695048545,0.1776852907634907,0.21894099192450092,0.13037206762062992,2.6851801294062875e-16,True,True,0.16546541574801163,0.13525080684661614,0.2177430395564689,0.23516052216445765,0.1788982466386106,2.5880065897363587e-16,True,0.14945329199077478,0.09866053121853187,0.1033326577037577,0.1019742992972143,0.20878376323000258,0.21199702941203333,0.0,0.0,0.0,0.0,0.0,0.06766818855959737,0.14525094425894372,0.0,0.0,0.21172829191708303,0.0,0.0,0.21489398202225557,0.22764999088238283,0.2426710534465325,0.21449385581708574,0.22099222329585205,True,True,True,True
P2110,1,BBAA,BABA,True,0.21191325465013633,0.14819533695048545,0.18440170316058951,0.21965067775012498,0.15489035367915036,1.8729047881515002e-16,True,True,0.16546541574801163,0.13525080684661614,0.22757522156204407,0.23849784322485312,0.19733002297827576,2.052156010211878e-16,True,0.14945329199077478,0.09866053121853187,0.1033326577037577,0.1019742992972143,0.22143164382369168,0.21488363442662872,0.0,0.0,0.0,0.0,0.0,0.06766818855959737,0.14525094425894372,0.0,0.0,0.21437077365668916,0.0,0.0,0.20665056696508038,0.22946522219064122,0.24753046425906505,0.2139922958582658,0.24115814726582238,True,True,True,True
P2111,1,BBAA,BABA,True,0.21191325465013633,0.14819533695048545,0.1924887984817787,0.2214502315762891,0.13729535488354183,2.488730639796959e-16,True,True,0.16546541574801163,0.13525080684661614,0.2197325443405867,0.22952727484219493,0.20172487967513764,1.4251999306779632e-16,True,0.14945329199077478,0.09866053121853187,0.1033326577037577,0.1019742992972143,0.21916255788332742,0.22129321976025823,0.0,0.0,0.0,0.0,0.0,0.06766818855959737,0.14525094425894372,0.0,0.0,0.2081782123344633,0.0,0.0,0.20298155799439957,0.20979950542385933,0.24925504426053055,0.19474864556319246,0.24471644311798096,True,True,True,True
P2112,1,BBAA,BABA,True,0.21191325465013633,0.14819533695048545,0.17733968489475155,0.2144065795365614,0.14607872593150167,0.0,True,True,0.16546541574801163,0.13525080684661614,0.20499932915516336,0.23730878978080405,0.19638470178158027,2.052156010211878e-16,True,0.14945329199077478,0.09866053121853187,0.1033326577037577,0.1019742992972143,0.22416247050696317,0.21973497026017647,0.0,0.0,0.0,0.0,0.0,0.06766818855959737,0.14525094425894372,0.0,0.0,0.20743467264860316,0.0,0.0,0.20446744360529256,0.23800029899503794,0.23661728056657014,0.1892572223401276,0.22074143597019913,True,True,True,True
P2113,1,BBAA,BABA,True,0.21191325465013633,0.14819533695048545,0.19078193078794592,0.23185243211612527,0.13085225784104473,1.5855216988419873e-16,True,True,0.16546541574801163,0.13525080684661614,0.21665992232205905,0.22362611326300183,0.21788280983142413,2.5477526783414805e-16,True,0.14945329199077478,0.09866053121853187,0.1033326577037577,0.1019742992972143,0.20573813191220666,0.2305282654518823,0.0,0.0,0.0,0.0,0.0,0.06766818855959737,0.14525094425894372,0.0,0.0,0.20298573417563642,0.0,0.0,0.21376240854624282,0.20381658072401482,0.24343564580198884,0.1947649898526601,0.238554854791458,True,True,True,True
P2114,1,BBAA,BABA,True,0.21191325465013633,0.14819533695048545,0.17878416544039366,0.2116127616037637,0.16061128440325198,1.4767983952986093e-16,True,True,0.16546541574801163,0.13525080684661614,0.23239251059318908,0.23273395116200912,0.1990188107838552,2.537211790242216e-16,True,0.14945329199077478,0.09866053121853187,0.1033326577037577,0.1019742992972143,0.21294306129872134,0.22394359523794505,0.0,0.0,0.0,0.0,0.0,0.06766818855959737,0.14525094425894372,0.0,0.0,0.20198960234617816,0.0,0.0,0.21847519501248505,0.23446432222455138,0.23100358009946684,0.2187880075472865,0.24599701363909166,True,True,True,True
P2115,1,BBAA,BABA,True,0.21191325465013633,0.14819533695048545,0.18572577153488246,0.21239480116185944,0.16133872102306915,0.0,True,True,0.16546541574801163,0.13525080684661614,0.21442604083123326,0.21611468514670074,0.19038583616406018,2.052156010211878e-16,True,0.14945329199077478,0.09866053121853187,0.1033326577037577,0.1019742992972143,0.2248071163091766,0.20208189626100145,0.0,0.0,0.0,0.0,0.0,0.06766818855959737,0.14525094425894372,0.0,0.0,0.2175049618971198,0.0,0.0,0.2091285314016399,0.20824693476292935,0.22398243553047215,0.20280310614405403,0.2260489755184125,True,True,True,True
P2116,1,BBAA,BABA,True,0.21191325465013633,0.14819533695048545,0.1909040599218245,0.20566528183112986,0.1482856775053902,1.374657807012247e-16,True,True,0.16546541574801163,0.13525080684661614,0.20469033817476634,0.22841594053057013,0.20490195753722493,0.0,True,0.14945329199077478,0.09866053121853187,0.1033326577037577,0.1019742992972143,0.20564090917929292,0.21705170224498152,0.0,0.0,0.0,0.0,0.0,0.06766818855959737,0.14525094425894372,0.0,0.0,0.20709993815868977,0.0,0.0,0.21213598751952864,0.2170255529841052,0.23980632807703503,0.18864410405842638,0.2207365722911063,True,True,True,True
P2117,1,BBAA,BABA,True,0.21191325465013633,0.14819533695048545,0.195422843471482,0.21274165403591538,0.15241905130087816,0.0,True,True,0.16546541574801163,0.13525080684661614,0.21329274344126084,0.2311430875757175,0.20211206003119364,2.340843421226235e-16,True,0.14945329199077478,0.09866053121853187,0.1033326577037577,0.1019742992972143,0.2182868033258757,0.20011629535849845,0.0,0.0,0.0,0.0,0.0,0.06766818855959737,0.14525094425894372,0.0,0.0,0.20416486492914548,0.0,0.0,0.2010717296458201,0.2251445076315345,0.2371416675199005,0.20081135093826827,0.2257741359442534,True,True,True,True
P2118,1,BBAA,BABA,True,0.21191325465013633,0.14819533695048545,0.19684250403052528,0.20890422468651404,0.14257391518375764,2.662734609510207e-16,True,True,0.16546541574801163,0.13525080684661614,0.21621964514688213,0.24590617814719745,0.19705286218255327,2.6609826042996183e-16,True,0.14945329199077478,0.09866053121853187,0.1033326577037577,0.1019742992972143,0.2291336016693122,0.22417379718750702,0.0,0.0,0.0,0.0,0.0,0.06766818855959737,0.14525094425894372,0.0,0.0,0.21223118534412852,0.0,0.0,0.2207773944863453,0.24329109355440903,0.24852126273998587,0.20861147736014077,0.22382781293362347,True,True,True,True
P2119,1,BBAA,BABA,True,0.21191325465013633,0.14819533695048545,0.18736229420325273,0.21310675641530877,0.16045149080990997,1.4142364175379433e-16,True,True,0.16546541574801163,0.13525080684661614,0.21326943357307093,0.22265453710213562,0.19748370697533904,2.2671722976083066e-16,True,0.14945329199077478,0.09866053121853187,0.1033326577037577,0.1019742992972143,0.2320044328829714,0.21599488360272412,0.0,0.0,0.0,0.0,0.0,0.06766818855959737,0.14525094425894372,0.0,0.0,0.21048274651473053,0.0,0.0,0.21222770352480744,0.20046155516119785,0.24484751904307336,0.2019283333368865,0.22461053380925533,True,True,True,True
P2120,1,BBAA,BABA,True,0.21191325465013633,0.14819533695048545,0.20166867025542512,0.2179702895753002,0.14868627409615612,0.0,True,True,0.16546541574801163,0.13525080684661614,0.21784347102925855,0.23329098216371297,0.21057758215491323,1.378705530977883e-16,True,0.14945329199077478,0.09866053121853187,0.1033326577037577,0.1019742992972143,0.22644022076670636,0.20870569116231802,0.0,0.0,0.0,0.0,0.0,0.06766818855959737,0.14525094425894372,0.0,0.0,0.17858863204822045,0.0,0.0,0.2100350479183126,0.21875456703774787,0.2478273972896781,0.2013161983613901,0.234370743697127,True,True,True,True
